,0,1,2,3,4,5,6,7,8,labels
0,53.0,0.0,84.0,0.0,54.0,2.0,32.0,30.0,0.0,-1.0
1,37.0,0.0,79.0,-1.0,10.0,0.0,43.0,69.0,26.0,-1.0
2,37.0,0.0,76.0,0.0,24.0,-11.0,39.0,53.0,14.0,-1.0
3,37.0,0.0,77.0,0.0,12.0,4.0,40.0,64.0,24.0,-1.0
4,42.0,4.0,86.0,0.0,42.0,0.0,44.0,44.0,0.0,-1.0
5,37.0,0.0,79.0,-4.0,-2.0,-24.0,42.0,82.0,40.0,-1.0
6,37.0,0.0,106.0,-4.0,38.0,25.0,68.0,67.0,0.0,-1.0
7,44.0,0.0,90.0,-3.0,44.0,0.0,45.0,46.0,0.0,-1.0
8,51.0,-4.0,78.0,0.0,52.0,0.0,27.0,26.0,0.0,-1.0
9,42.0,0.0,79.0,-25.0,42.0,0.0,37.0,38.0,2.0,-1.0
10,44.0,2.0,86.0,-1.0,44.0,6.0,42.0,42.0,0.0,-1.0
11,44.0,2.0,81.0,4.0,42.0,-13.0,37.0,39.0,2.0,-1.0
12,66.0,0.0,109.0,0.0,68.0,0.0,43.0,42.0,0.0,-1.0
13,37.0,0.0,76.0,-1.0,20.0,-2.0,40.0,55.0,16.0,-1.0
14,51.0,-5.0,102.0,0.0,52.0,0.0,51.0,50.0,0.0,-1.0
15,37.0,0.0,77.0,-2.0,-12.0,-29.0,40.0,90.0,50.0,-1.0
16,48.0,0.0,82.0,-1.0,46.0,-3.0,34.0,35.0,2.0,-1.0
17,42.0,0.0,80.0,-6.0,42.0,0.0,38.0,39.0,2.0,-1.0
18,37.0,0.0,79.0,0.0,28.0,-24.0,43.0,51.0,8.0,-1.0
19,39.0,0.0,80.0,-3.0,38.0,0.0,41.0,41.0,0.0,-1.0
20,53.0,2.0,81.0,0.0,54.0,1.0,27.0,26.0,0.0,-1.0
21,41.0,0.0,89.0,-2.0,38.0,-14.0,48.0,50.0,2.0,-1.0
22,57.0,0.0,84.0,-6.0,56.0,0.0,28.0,28.0,0.0,-1.0
23,45.0,3.0,86.0,1.0,44.0,0.0,41.0,42.0,2.0,-1.0
24,53.0,0.0,81.0,0.0,54.0,234.0,27.0,26.0,0.0,-1.0
25,37.0,0.0,76.0,0.0,26.0,-6.0,40.0,50.0,10.0,-1.0
26,51.0,1.0,81.0,0.0,52.0,5.0,29.0,29.0,0.0,-1.0
27,41.0,-4.0,86.0,-1.0,38.0,-13.0,45.0,47.0,2.0,-1.0
28,37.0,0.0,74.0,-2.0,24.0,17.0,37.0,51.0,14.0,-1.0
29,37.0,-3.0,108.0,-7.0,36.0,0.0,72.0,72.0,0.0,-1.0
30,55.0,5.0,84.0,5.0,54.0,0.0,29.0,30.0,0.0,-1.0
31,50.0,-5.0,79.0,0.0,50.0,0.0,29.0,30.0,0.0,-1.0
32,38.0,0.0,91.0,0.0,6.0,0.0,53.0,86.0,34.0,-1.0
33,37.0,0.0,80.0,0.0,8.0,25.0,43.0,72.0,28.0,-1.0
34,37.0,0.0,78.0,-2.0,8.0,2.0,41.0,70.0,30.0,-1.0
35,44.0,-1.0,81.0,0.0,44.0,0.0,38.0,37.0,0.0,-1.0
36,41.0,0.0,83.0,2.0,38.0,-1.0,42.0,44.0,2.0,-1.0
37,37.0,0.0,75.0,-1.0,20.0,-2.0,38.0,54.0,16.0,-1.0
38,37.0,0.0,78.0,-4.0,0.0,0.0,42.0,78.0,36.0,-1.0
39,44.0,1.0,80.0,0.0,42.0,-21.0,36.0,39.0,2.0,-1.0
40,45.0,0.0,87.0,0.0,44.0,-15.0,42.0,43.0,2.0,-1.0
41,40.0,0.0,79.0,0.0,38.0,0.0,38.0,40.0,2.0,-1.0
42,53.0,-4.0,84.0,0.0,54.0,0.0,31.0,30.0,0.0,-1.0
43,51.0,-5.0,81.0,0.0,52.0,0.0,29.0,29.0,0.0,-1.0
44,44.0,0.0,80.0,-5.0,42.0,-10.0,36.0,39.0,2.0,-1.0
45,37.0,0.0,82.0,0.0,12.0,9.0,45.0,69.0,24.0,-1.0
46,59.0,0.0,84.0,0.0,56.0,-15.0,25.0,27.0,2.0,-1.0
47,45.0,1.0,76.0,0.0,44.0,-2.0,31.0,32.0,2.0,-1.0
48,37.0,0.0,80.0,1.0,28.0,0.0,43.0,52.0,8.0,-1.0
49,49.0,-1.0,85.0,0.0,46.0,-23.0,36.0,39.0,2.0,-1.0
50,38.0,0.0,81.0,0.0,38.0,4.0,43.0,43.0,0.0,-1.0
51,49.0,-4.0,107.0,-1.0,50.0,0.0,58.0,58.0,0.0,-1.0
52,39.0,0.0,77.0,4.0,38.0,0.0,38.0,38.0,0.0,-1.0
53,41.0,0.0,97.0,-2.0,38.0,-19.0,56.0,58.0,2.0,-1.0
54,53.0,0.0,108.0,0.0,54.0,0.0,55.0,54.0,0.0,-1.0
55,53.0,0.0,83.0,0.0,54.0,15.0,30.0,29.0,0.0,-1.0
56,37.0,0.0,80.0,0.0,10.0,6.0,43.0,70.0,26.0,-1.0
57,37.0,-1.0,82.0,-3.0,-2.0,19.0,45.0,85.0,40.0,-1.0
58,40.0,0.0,77.0,-7.0,38.0,0.0,37.0,38.0,2.0,-1.0
59,43.0,0.0,76.0,0.0,42.0,-6.0,33.0,35.0,2.0,-1.0
60,41.0,0.0,81.0,3.0,42.0,17.0,41.0,40.0,0.0,-1.0
61,55.0,1.0,87.0,0.0,54.0,0.0,32.0,33.0,0.0,-1.0
62,49.0,0.0,79.0,0.0,50.0,28.0,31.0,30.0,0.0,-1.0
63,38.0,1.0,93.0,-2.0,38.0,0.0,55.0,55.0,0.0,-1.0
64,37.0,0.0,83.0,0.0,2.0,28.0,46.0,81.0,34.0,-1.0
65,37.0,0.0,106.0,-2.0,28.0,-1.0,69.0,77.0,8.0,-1.0
66,45.0,0.0,81.0,0.0,44.0,4.0,36.0,37.0,2.0,-1.0
67,37.0,0.0,81.0,-7.0,20.0,20.0,44.0,61.0,16.0,-1.0
68,47.0,3.0,83.0,6.0,46.0,0.0,37.0,37.0,0.0,-1.0
69,37.0,0.0,94.0,0.0,12.0,-16.0,57.0,81.0,24.0,-1.0
70,37.0,0.0,100.0,0.0,36.0,-13.0,63.0,64.0,2.0,-1.0
71,37.0,5.0,77.0,0.0,-22.0,16.0,40.0,101.0,60.0,-1.0
72,54.0,-4.0,84.0,0.0,54.0,0.0,30.0,30.0,0.0,-1.0
73,49.0,0.0,80.0,0.0,50.0,21.0,31.0,31.0,0.0,-1.0
74,52.0,-2.0,81.0,0.0,52.0,0.0,30.0,30.0,0.0,-1.0
75,44.0,2.0,78.0,0.0,44.0,11.0,34.0,34.0,0.0,-1.0
76,41.0,2.0,77.0,0.0,38.0,-4.0,37.0,39.0,2.0,-1.0
77,41.0,0.0,86.0,0.0,42.0,6.0,45.0,44.0,0.0,-1.0
78,42.0,-1.0,83.0,-4.0,42.0,0.0,41.0,41.0,0.0,-1.0
79,45.0,-1.0,82.0,0.0,44.0,0.0,37.0,38.0,2.0,-1.0
80,37.0,0.0,76.0,-1.0,28.0,20.0,39.0,47.0,8.0,-1.0
81,44.0,-2.0,86.0,0.0,44.0,4.0,42.0,42.0,0.0,-1.0
82,41.0,-2.0,82.0,0.0,38.0,-25.0,41.0,43.0,2.0,-1.0
83,41.0,4.0,77.0,0.0,42.0,6.0,36.0,36.0,0.0,-1.0
84,37.0,0.0,74.0,0.0,30.0,-19.0,37.0,43.0,6.0,-1.0
85,52.0,2.0,79.0,-4.0,52.0,0.0,28.0,28.0,0.0,-1.0
86,50.0,0.0,83.0,-2.0,50.0,0.0,32.0,33.0,2.0,-1.0
87,44.0,2.0,81.0,0.0,42.0,-30.0,37.0,40.0,2.0,-1.0
88,38.0,0.0,80.0,8.0,38.0,0.0,42.0,41.0,0.0,-1.0
89,51.0,0.0,81.0,0.0,52.0,14.0,30.0,29.0,0.0,-1.0
90,37.0,0.0,76.0,-5.0,20.0,30.0,39.0,55.0,16.0,-1.0
91,49.0,2.0,85.0,0.0,50.0,2.0,36.0,36.0,0.0,-1.0
92,46.0,0.0,88.0,5.0,46.0,7.0,43.0,42.0,0.0,-1.0
93,51.0,1.0,81.0,-4.0,52.0,16.0,30.0,30.0,0.0,-1.0
94,56.0,3.0,80.0,0.0,56.0,17.0,24.0,23.0,0.0,-1.0
95,46.0,0.0,88.0,-7.0,46.0,12.0,42.0,41.0,0.0,-1.0
96,41.0,0.0,88.0,0.0,42.0,8.0,47.0,47.0,0.0,-1.0
97,37.0,0.0,79.0,0.0,28.0,29.0,42.0,50.0,8.0,-1.0
98,37.0,0.0,84.0,0.0,18.0,-13.0,47.0,66.0,18.0,-1.0
99,37.0,0.0,76.0,2.0,20.0,-10.0,39.0,55.0,16.0,-1.0
100,46.0,3.0,80.0,0.0,46.0,0.0,34.0,34.0,0.0,-1.0
101,37.0,0.0,76.0,3.0,30.0,30.0,39.0,45.0,6.0,-1.0
102,43.0,0.0,81.0,-4.0,42.0,-2.0,37.0,39.0,2.0,-1.0
103,37.0,0.0,80.0,0.0,28.0,-18.0,43.0,52.0,8.0,-1.0
104,45.0,5.0,77.0,0.0,44.0,0.0,31.0,33.0,2.0,-1.0
105,47.0,1.0,87.0,-1.0,46.0,0.0,40.0,41.0,0.0,-1.0
106,48.0,4.0,106.0,0.0,46.0,0.0,58.0,60.0,2.0,-1.0
107,43.0,0.0,86.0,-6.0,42.0,-1.0,42.0,44.0,2.0,-1.0
108,41.0,0.0,86.0,0.0,38.0,-28.0,45.0,48.0,2.0,-1.0
109,37.0,0.0,75.0,0.0,26.0,25.0,38.0,49.0,12.0,-1.0
110,52.0,1.0,83.0,0.0,52.0,0.0,32.0,32.0,0.0,-1.0
111,47.0,-5.0,75.0,0.0,46.0,0.0,28.0,28.0,0.0,-1.0
112,41.0,0.0,78.0,-1.0,38.0,-3.0,37.0,39.0,2.0,-1.0
113,40.0,0.0,79.0,-3.0,38.0,0.0,39.0,41.0,2.0,-1.0
114,58.0,1.0,87.0,0.0,56.0,0.0,29.0,30.0,2.0,-1.0
115,44.0,0.0,81.0,-3.0,44.0,5.0,37.0,37.0,0.0,-1.0
116,48.0,0.0,78.0,0.0,46.0,-7.0,30.0,32.0,2.0,-1.0
117,37.0,0.0,75.0,0.0,28.0,0.0,38.0,46.0,8.0,-1.0
118,37.0,0.0,95.0,0.0,18.0,-22.0,57.0,77.0,20.0,-1.0
119,38.0,1.0,75.0,0.0,36.0,-19.0,37.0,39.0,2.0,-1.0
120,41.0,0.0,77.0,0.0,42.0,24.0,36.0,35.0,0.0,-1.0
121,43.0,0.0,87.0,5.0,44.0,19.0,44.0,43.0,0.0,-1.0
122,45.0,0.0,81.0,0.0,46.0,5.0,36.0,35.0,0.0,-1.0
123,58.0,0.0,82.0,7.0,56.0,0.0,24.0,25.0,0.0,-1.0
124,44.0,0.0,76.0,-3.0,44.0,6.0,31.0,32.0,0.0,-1.0
125,37.0,0.0,79.0,0.0,24.0,-19.0,42.0,55.0,14.0,-1.0
126,47.0,0.0,86.0,0.0,46.0,0.0,39.0,39.0,0.0,-1.0
127,50.0,4.0,79.0,-1.0,50.0,0.0,29.0,30.0,0.0,-1.0
128,51.0,0.0,88.0,3.0,50.0,0.0,37.0,39.0,2.0,-1.0
129,37.0,0.0,79.0,0.0,12.0,-21.0,43.0,66.0,24.0,-1.0
130,37.0,0.0,77.0,0.0,38.0,25.0,39.0,38.0,0.0,-1.0
131,44.0,-2.0,82.0,0.0,42.0,-20.0,38.0,41.0,2.0,-1.0
132,42.0,0.0,85.0,0.0,42.0,1.0,44.0,44.0,0.0,-1.0
133,42.0,-1.0,86.0,0.0,42.0,0.0,43.0,44.0,2.0,-1.0
134,41.0,-1.0,79.0,0.0,42.0,11.0,39.0,38.0,0.0,-1.0
135,37.0,0.0,81.0,3.0,24.0,0.0,44.0,57.0,14.0,-1.0
136,56.0,2.0,84.0,0.0,54.0,-7.0,28.0,30.0,2.0,-1.0
137,37.0,0.0,83.0,0.0,30.0,5.0,46.0,52.0,6.0,-1.0
138,44.0,0.0,86.0,-3.0,44.0,1.0,42.0,42.0,0.0,-1.0
139,37.0,0.0,95.0,4.0,10.0,1.0,57.0,84.0,28.0,-1.0
140,38.0,-2.0,81.0,0.0,38.0,0.0,43.0,42.0,0.0,-1.0
141,37.0,0.0,78.0,0.0,12.0,-9.0,41.0,65.0,24.0,-1.0
142,50.0,-1.0,101.0,-2.0,50.0,0.0,51.0,52.0,0.0,-1.0
143,38.0,1.0,90.0,0.0,8.0,9.0,52.0,82.0,30.0,-1.0
144,40.0,5.0,89.0,0.0,38.0,0.0,49.0,50.0,2.0,-1.0
145,46.0,0.0,85.0,0.0,46.0,0.0,39.0,39.0,0.0,-1.0
146,37.0,0.0,77.0,0.0,38.0,19.0,40.0,39.0,0.0,-1.0
147,37.0,0.0,83.0,-1.0,-4.0,-7.0,46.0,88.0,42.0,-1.0
148,43.0,0.0,76.0,0.0,44.0,18.0,33.0,32.0,0.0,-1.0
149,45.0,0.0,89.0,0.0,44.0,-7.0,44.0,45.0,2.0,-1.0
150,37.0,0.0,78.0,4.0,30.0,-9.0,41.0,47.0,6.0,-1.0
151,37.0,0.0,80.0,0.0,38.0,2.0,43.0,41.0,0.0,-1.0
152,45.0,5.0,81.0,-1.0,44.0,-4.0,36.0,37.0,2.0,-1.0
153,40.0,0.0,110.0,4.0,38.0,0.0,70.0,71.0,2.0,-1.0
154,37.0,0.0,107.0,12.0,28.0,0.0,70.0,78.0,8.0,-1.0
155,51.0,3.0,81.0,0.0,52.0,13.0,30.0,30.0,0.0,-1.0
156,44.0,0.0,97.0,1.0,44.0,10.0,53.0,53.0,0.0,-1.0
