,0,1,2,3,4,5,6,7,8,labels
0,37.0,-1.0,77.0,0.0,-24.0,-14.0,41.0,103.0,62.0,-1.0
1,37.0,0.0,76.0,-3.0,34.0,-8.0,40.0,43.0,2.0,-1.0
2,51.0,4.0,77.0,0.0,50.0,0.0,26.0,28.0,2.0,-1.0
3,56.0,0.0,83.0,0.0,54.0,-7.0,27.0,28.0,2.0,-1.0
4,53.0,-4.0,102.0,0.0,54.0,0.0,49.0,48.0,0.0,-1.0
5,53.0,3.0,82.0,0.0,52.0,0.0,29.0,30.0,2.0,-1.0
6,37.0,0.0,77.0,0.0,-20.0,8.0,41.0,98.0,58.0,-1.0
7,44.0,-1.0,82.0,0.0,42.0,-26.0,38.0,41.0,2.0,-1.0
8,37.0,0.0,77.0,0.0,-22.0,-13.0,41.0,101.0,60.0,-1.0
9,50.0,-1.0,86.0,0.0,50.0,0.0,36.0,37.0,2.0,-1.0
10,51.0,-2.0,86.0,0.0,52.0,18.0,36.0,35.0,0.0,-1.0
11,37.0,0.0,77.0,3.0,20.0,0.0,41.0,57.0,16.0,-1.0
12,37.0,0.0,83.0,0.0,0.0,18.0,46.0,83.0,36.0,-1.0
13,51.0,1.0,86.0,0.0,50.0,-6.0,35.0,37.0,2.0,-1.0
14,48.0,-3.0,81.0,0.0,46.0,0.0,33.0,35.0,2.0,-1.0
15,50.0,0.0,86.0,-2.0,50.0,0.0,36.0,37.0,0.0,-1.0
16,44.0,1.0,87.0,0.0,44.0,14.0,43.0,43.0,0.0,-1.0
17,37.0,0.0,76.0,-2.0,20.0,0.0,40.0,55.0,16.0,-1.0
18,43.0,0.0,78.0,-5.0,42.0,-12.0,35.0,37.0,2.0,-1.0
19,45.0,-2.0,77.0,0.0,44.0,-16.0,32.0,34.0,2.0,-1.0
20,56.0,4.0,81.0,0.0,54.0,-3.0,25.0,27.0,2.0,-1.0
21,43.0,0.0,86.0,0.0,44.0,11.0,42.0,42.0,0.0,-1.0
22,39.0,-3.0,78.0,0.0,0.0,8.0,39.0,78.0,40.0,-1.0
23,51.0,0.0,83.0,0.0,50.0,0.0,32.0,33.0,2.0,-1.0
24,50.0,-4.0,88.0,0.0,50.0,0.0,37.0,39.0,2.0,-1.0
25,51.0,0.0,81.0,0.0,52.0,31.0,30.0,29.0,0.0,-1.0
26,41.0,0.0,79.0,-3.0,42.0,18.0,38.0,37.0,0.0,-1.0
27,51.0,-2.0,77.0,0.0,52.0,22.0,27.0,26.0,0.0,-1.0
28,52.0,-4.0,83.0,0.0,52.0,-2.0,31.0,32.0,0.0,-1.0
29,37.0,0.0,77.0,0.0,20.0,-8.0,40.0,56.0,16.0,-1.0
30,37.0,0.0,82.0,-6.0,28.0,0.0,45.0,54.0,8.0,-1.0
31,45.0,3.0,84.0,0.0,44.0,0.0,39.0,40.0,0.0,-1.0
32,47.0,-4.0,86.0,-1.0,46.0,0.0,39.0,40.0,0.0,-1.0
33,37.0,0.0,83.0,0.0,2.0,-8.0,46.0,80.0,34.0,-1.0
34,39.0,2.0,85.0,-2.0,38.0,0.0,46.0,46.0,0.0,-1.0
35,49.0,0.0,84.0,-7.0,50.0,0.0,35.0,35.0,0.0,-1.0
36,43.0,-1.0,75.0,0.0,42.0,-13.0,32.0,34.0,2.0,-1.0
37,46.0,-2.0,87.0,0.0,46.0,0.0,41.0,41.0,0.0,-1.0
38,42.0,1.0,79.0,0.0,42.0,0.0,38.0,38.0,0.0,-1.0
39,37.0,0.0,105.0,0.0,36.0,12.0,68.0,69.0,2.0,-1.0
40,39.0,-3.0,81.0,0.0,38.0,0.0,43.0,43.0,0.0,-1.0
41,62.0,-1.0,108.0,0.0,60.0,0.0,45.0,48.0,2.0,-1.0
42,46.0,0.0,86.0,-4.0,46.0,0.0,40.0,39.0,0.0,-1.0
43,43.0,0.0,83.0,0.0,44.0,26.0,39.0,39.0,0.0,-1.0
44,52.0,2.0,79.0,-4.0,52.0,0.0,28.0,28.0,0.0,-1.0
45,43.0,0.0,86.0,-1.0,42.0,-11.0,42.0,44.0,2.0,-1.0
46,37.0,0.0,79.0,0.0,16.0,-6.0,43.0,64.0,22.0,-1.0
47,41.0,0.0,82.0,-2.0,42.0,3.0,41.0,41.0,0.0,-1.0
48,53.0,0.0,87.0,0.0,52.0,-22.0,34.0,35.0,2.0,-1.0
49,44.0,1.0,87.0,0.0,44.0,16.0,43.0,43.0,0.0,-1.0
50,49.0,0.0,86.0,1.0,50.0,16.0,38.0,37.0,0.0,-1.0
51,37.0,0.0,97.0,0.0,26.0,-21.0,60.0,71.0,12.0,-1.0
52,46.0,0.0,81.0,2.0,46.0,6.0,35.0,34.0,0.0,-1.0
53,37.0,2.0,77.0,0.0,-22.0,1.0,41.0,101.0,60.0,-1.0
54,37.0,0.0,104.0,-2.0,28.0,11.0,67.0,75.0,8.0,-1.0
55,55.0,3.0,83.0,5.0,54.0,0.0,28.0,29.0,0.0,-1.0
56,37.0,0.0,76.0,0.0,24.0,5.0,40.0,53.0,14.0,-1.0
57,41.0,0.0,83.0,7.0,38.0,0.0,42.0,44.0,2.0,-1.0
58,42.0,0.0,77.0,-1.0,42.0,0.0,35.0,36.0,0.0,-1.0
59,43.0,0.0,80.0,-4.0,44.0,23.0,37.0,36.0,0.0,-1.0
60,52.0,0.0,85.0,0.0,52.0,-10.0,33.0,33.0,0.0,-1.0
61,44.0,-1864.0,88.0,0.0,44.0,0.0,44.0,44.0,0.0,-1.0
62,38.0,0.0,76.0,-6.0,38.0,0.0,38.0,37.0,0.0,-1.0
63,49.0,1.0,77.0,0.0,46.0,-13.0,28.0,30.0,2.0,-1.0
64,54.0,-2.0,86.0,0.0,54.0,0.0,33.0,32.0,0.0,-1.0
65,41.0,0.0,79.0,0.0,42.0,13.0,38.0,38.0,0.0,-1.0
66,37.0,0.0,79.0,0.0,10.0,-3.0,42.0,68.0,26.0,-1.0
67,45.0,0.0,81.0,0.0,46.0,29.0,35.0,34.0,0.0,-1.0
68,37.0,0.0,77.0,0.0,-22.0,8.0,40.0,101.0,60.0,-1.0
69,43.0,0.0,86.0,6.0,42.0,0.0,43.0,45.0,2.0,-1.0
70,41.0,-5.0,75.0,0.0,42.0,14.0,34.0,34.0,0.0,-1.0
71,37.0,0.0,78.0,0.0,10.0,-21.0,42.0,68.0,26.0,-1.0
72,41.0,-4.0,108.0,-3.0,38.0,-19.0,67.0,69.0,2.0,-1.0
73,55.0,0.0,89.0,-2.0,54.0,0.0,34.0,35.0,0.0,-1.0
74,56.0,0.0,81.0,0.0,54.0,-2.0,25.0,26.0,2.0,-1.0
75,56.0,0.0,90.0,0.0,56.0,18.0,34.0,33.0,0.0,-1.0
76,47.0,-2.0,87.0,4.0,46.0,0.0,40.0,41.0,0.0,-1.0
77,37.0,1.0,104.0,0.0,24.0,1.0,66.0,80.0,14.0,-1.0
78,41.0,-1.0,75.0,0.0,42.0,15.0,34.0,34.0,0.0,-1.0
79,37.0,0.0,76.0,-6.0,36.0,2.0,38.0,39.0,2.0,-1.0
80,45.0,-1.0,84.0,0.0,44.0,0.0,39.0,40.0,0.0,-1.0
81,53.0,5.0,88.0,0.0,54.0,5.0,34.0,33.0,0.0,-1.0
82,38.0,-1.0,83.0,0.0,36.0,-27.0,45.0,47.0,2.0,-1.0
83,42.0,4.0,107.0,2.0,42.0,0.0,64.0,66.0,2.0,-1.0
84,51.0,0.0,88.0,0.0,52.0,31.0,37.0,36.0,0.0,-1.0
85,46.0,1.0,81.0,0.0,44.0,-24.0,35.0,37.0,2.0,-1.0
86,45.0,-4.0,83.0,8.0,44.0,0.0,38.0,39.0,2.0,-1.0
87,46.0,0.0,85.0,0.0,44.0,-13.0,39.0,41.0,2.0,-1.0
88,37.0,-1.0,105.0,1.0,18.0,0.0,68.0,87.0,18.0,-1.0
89,43.0,-1.0,76.0,1.0,42.0,-9.0,33.0,35.0,2.0,-1.0
90,41.0,5.0,78.0,0.0,38.0,-3.0,37.0,39.0,2.0,-1.0
91,43.0,0.0,108.0,0.0,42.0,0.0,64.0,66.0,2.0,-1.0
92,45.0,-2.0,83.0,0.0,46.0,12.0,37.0,36.0,0.0,-1.0
93,45.0,0.0,88.0,2.0,44.0,0.0,44.0,44.0,0.0,-1.0
94,53.0,0.0,87.0,0.0,52.0,-6.0,34.0,35.0,2.0,-1.0
95,37.0,0.0,80.0,0.0,20.0,6.0,43.0,59.0,16.0,-1.0
96,41.0,0.0,76.0,0.0,42.0,25.0,35.0,35.0,0.0,-1.0
97,54.0,2.0,81.0,0.0,54.0,0.0,28.0,27.0,0.0,-1.0
98,45.0,0.0,80.0,0.0,46.0,3.0,35.0,34.0,0.0,-1.0
99,37.0,0.0,93.0,0.0,28.0,20.0,55.0,64.0,8.0,-1.0
100,37.0,0.0,77.0,4.0,34.0,-2.0,41.0,44.0,2.0,-1.0
101,39.0,-5.0,82.0,4.0,38.0,0.0,43.0,43.0,0.0,-1.0
102,37.0,0.0,76.0,0.0,30.0,-6.0,40.0,45.0,6.0,-1.0
103,37.0,0.0,75.0,0.0,26.0,-5.0,38.0,49.0,10.0,-1.0
104,37.0,0.0,79.0,6.0,10.0,0.0,42.0,69.0,26.0,-1.0
105,59.0,0.0,87.0,0.0,60.0,25.0,28.0,28.0,0.0,-1.0
106,46.0,0.0,76.0,8.0,46.0,0.0,29.0,29.0,0.0,-1.0
107,48.0,-1.0,81.0,0.0,50.0,30.0,33.0,32.0,0.0,-1.0
108,49.0,0.0,77.0,0.0,46.0,-2.0,29.0,31.0,2.0,-1.0
109,49.0,0.0,85.0,0.0,46.0,-7.0,36.0,39.0,2.0,-1.0
110,45.0,0.0,81.0,0.0,44.0,-3.0,35.0,37.0,2.0,-1.0
111,37.0,1.0,91.0,-2.0,6.0,0.0,53.0,86.0,32.0,-1.0
112,37.0,0.0,78.0,0.0,-4.0,4.0,41.0,83.0,42.0,-1.0
113,51.0,2.0,86.0,0.0,50.0,0.0,36.0,37.0,2.0,-1.0
114,49.0,-3.0,86.0,-2.0,50.0,-3.0,37.0,37.0,0.0,-1.0
115,42.0,0.0,108.0,0.0,42.0,0.0,67.0,67.0,0.0,-1.0
116,53.0,-4.0,81.0,0.0,52.0,-19.0,28.0,29.0,2.0,-1.0
117,38.0,1.0,76.0,0.0,38.0,5.0,38.0,37.0,0.0,-1.0
118,37.0,0.0,80.0,0.0,28.0,28.0,43.0,52.0,8.0,-1.0
119,55.0,0.0,108.0,3.0,54.0,-4.0,53.0,54.0,2.0,-1.0
120,53.0,3.0,81.0,0.0,54.0,2.0,27.0,26.0,0.0,-1.0
121,44.0,0.0,79.0,-7.0,42.0,-10.0,36.0,38.0,2.0,-1.0
122,52.0,5.0,80.0,0.0,52.0,0.0,27.0,28.0,0.0,-1.0
123,47.0,-3.0,81.0,0.0,46.0,0.0,33.0,34.0,0.0,-1.0
124,41.0,0.0,86.0,0.0,38.0,-21.0,46.0,48.0,2.0,-1.0
125,37.0,0.0,76.0,0.0,34.0,13.0,39.0,43.0,4.0,-1.0
126,55.0,5.0,89.0,0.0,54.0,0.0,34.0,35.0,2.0,-1.0
127,44.0,0.0,76.0,-7.0,44.0,0.0,31.0,32.0,0.0,-1.0
128,48.0,-1.0,81.0,0.0,46.0,-11.0,33.0,35.0,2.0,-1.0
129,37.0,0.0,77.0,0.0,36.0,22.0,40.0,41.0,0.0,-1.0
130,49.0,0.0,81.0,0.0,50.0,7.0,33.0,32.0,0.0,-1.0
131,43.0,-2.0,86.0,-1.0,44.0,19.0,42.0,42.0,0.0,-1.0
132,52.0,0.0,81.0,0.0,52.0,0.0,30.0,30.0,0.0,-1.0
133,37.0,0.0,81.0,0.0,20.0,-28.0,44.0,60.0,16.0,-1.0
134,37.0,0.0,77.0,0.0,8.0,-5.0,41.0,70.0,28.0,-1.0
135,49.0,0.0,77.0,0.0,50.0,25.0,29.0,28.0,0.0,-1.0
136,43.0,-1.0,86.0,0.0,42.0,-12.0,42.0,44.0,2.0,-1.0
137,37.0,0.0,105.0,1.0,24.0,0.0,68.0,82.0,14.0,-1.0
138,37.0,2.0,80.0,0.0,34.0,0.0,43.0,46.0,4.0,-1.0
139,41.0,-1.0,97.0,0.0,42.0,27.0,57.0,56.0,0.0,-1.0
140,55.0,0.0,83.0,4.0,54.0,0.0,28.0,29.0,0.0,-1.0
141,46.0,-1.0,76.0,-7.0,46.0,0.0,30.0,29.0,0.0,-1.0
142,49.0,-1.0,89.0,0.0,46.0,-19.0,40.0,42.0,2.0,-1.0
143,56.0,0.0,86.0,-1.0,56.0,0.0,30.0,30.0,0.0,-1.0
144,37.0,0.0,80.0,0.0,30.0,2.0,43.0,49.0,6.0,-1.0
145,37.0,0.0,76.0,2.0,28.0,-17.0,39.0,48.0,8.0,-1.0
146,50.0,2.0,84.0,0.0,50.0,0.0,35.0,35.0,0.0,-1.0
