,0,1,2,3,4,5,6,7,8,labels
0,37.0,0.0,103.0,0.0,30.0,-6.0,66.0,72.0,6.0,-1.0
1,56.0,1.0,87.0,1.0,56.0,0.0,31.0,30.0,0.0,-1.0
2,37.0,0.0,78.0,0.0,24.0,14.0,41.0,55.0,14.0,-1.0
3,38.0,4.0,79.0,0.0,38.0,0.0,41.0,40.0,0.0,-1.0
4,37.0,0.0,95.0,0.0,16.0,-6.0,58.0,79.0,22.0,-1.0
5,37.0,0.0,91.0,0.0,16.0,-3.0,53.0,75.0,22.0,-1.0
6,40.0,0.0,87.0,-1.0,38.0,-1.0,47.0,48.0,2.0,-1.0
7,37.0,0.0,79.0,-4.0,10.0,0.0,43.0,69.0,26.0,-1.0
8,37.0,0.0,108.0,-3.0,36.0,0.0,72.0,72.0,0.0,-1.0
9,52.0,2.0,81.0,1.0,52.0,0.0,29.0,30.0,0.0,-1.0
10,53.0,-4.0,87.0,0.0,54.0,3.0,34.0,33.0,0.0,-1.0
11,36.0,0.0,83.0,3.0,36.0,0.0,46.0,46.0,0.0,-1.0
12,64.0,-5.0,109.0,0.0,64.0,0.0,45.0,45.0,0.0,-1.0
13,37.0,0.0,79.0,0.0,24.0,-14.0,42.0,55.0,14.0,-1.0
14,50.0,-1.0,86.0,0.0,50.0,0.0,36.0,37.0,2.0,-1.0
15,38.0,0.0,75.0,0.0,38.0,9.0,37.0,36.0,0.0,-1.0
16,56.0,-3.0,87.0,2.0,56.0,0.0,31.0,30.0,0.0,-1.0
17,42.0,4.0,81.0,0.0,42.0,0.0,39.0,39.0,0.0,-1.0
18,38.0,2.0,106.0,0.0,36.0,-10.0,68.0,70.0,2.0,-1.0
19,43.0,5.0,102.0,0.0,42.0,0.0,59.0,61.0,2.0,-1.0
20,37.0,0.0,92.0,0.0,12.0,-6.0,54.0,79.0,24.0,-1.0
21,46.0,0.0,86.0,0.0,46.0,19.0,41.0,40.0,0.0,-1.0
22,37.0,0.0,106.0,0.0,26.0,-10.0,68.0,80.0,12.0,-1.0
23,46.0,0.0,88.0,0.0,46.0,7.0,43.0,42.0,0.0,-1.0
24,37.0,0.0,77.0,0.0,30.0,-25.0,40.0,46.0,6.0,-1.0
25,37.0,-4.0,102.0,-1.0,34.0,0.0,65.0,69.0,4.0,-1.0
26,51.0,0.0,86.0,-1.0,50.0,-2.0,36.0,37.0,2.0,-1.0
27,43.0,-5.0,97.0,0.0,42.0,0.0,54.0,55.0,2.0,-1.0
28,37.0,-2.0,76.0,0.0,36.0,-17.0,39.0,40.0,2.0,-1.0
29,48.0,0.0,83.0,-4.0,46.0,0.0,35.0,37.0,2.0,-1.0
30,52.0,0.0,83.0,0.0,54.0,31.0,30.0,28.0,0.0,-1.0
31,37.0,0.0,77.0,-2.0,8.0,-9.0,41.0,70.0,28.0,-1.0
32,37.0,0.0,97.0,0.0,26.0,-12.0,60.0,71.0,12.0,-1.0
33,45.0,3.0,86.0,0.0,44.0,0.0,41.0,42.0,0.0,-1.0
34,44.0,2.0,75.0,0.0,42.0,-13.0,31.0,34.0,2.0,-1.0
35,55.0,0.0,86.0,-4.0,54.0,0.0,31.0,32.0,2.0,-1.0
36,37.0,3.0,80.0,0.0,30.0,-3.0,43.0,49.0,6.0,-1.0
37,37.0,0.0,77.0,0.0,26.0,-7.0,41.0,52.0,10.0,-1.0
38,43.0,0.0,82.0,0.0,42.0,-13.0,39.0,41.0,2.0,-1.0
39,37.0,0.0,81.0,0.0,20.0,-25.0,44.0,60.0,16.0,-1.0
40,37.0,0.0,80.0,0.0,6.0,8.0,43.0,75.0,32.0,-1.0
41,37.0,0.0,108.0,2.0,36.0,6.0,71.0,72.0,0.0,-1.0
42,66.0,0.0,109.0,0.0,68.0,9.0,43.0,42.0,0.0,-1.0
43,37.0,4.0,107.0,8.0,28.0,0.0,69.0,78.0,8.0,-1.0
44,38.0,0.0,77.0,0.0,38.0,5.0,39.0,38.0,0.0,-1.0
45,37.0,0.0,80.0,0.0,30.0,-11.0,43.0,49.0,6.0,-1.0
46,38.0,0.0,76.0,-4.0,38.0,0.0,37.0,37.0,0.0,-1.0
47,46.0,0.0,85.0,0.0,46.0,7.0,39.0,39.0,0.0,-1.0
48,48.0,0.0,109.0,0.0,46.0,0.0,61.0,63.0,2.0,-1.0
49,37.0,0.0,78.0,0.0,18.0,-3.0,42.0,60.0,18.0,-1.0
50,45.0,0.0,76.0,0.0,46.0,22.0,30.0,29.0,0.0,-1.0
51,63.0,1.0,111.0,3.0,62.0,0.0,48.0,49.0,2.0,-1.0
52,46.0,-5.0,87.0,-2.0,46.0,0.0,41.0,41.0,0.0,-1.0
53,45.0,1.0,102.0,0.0,44.0,0.0,58.0,58.0,0.0,-1.0
54,37.0,-2.0,80.0,0.0,20.0,0.0,43.0,59.0,16.0,-1.0
55,56.0,0.0,86.0,0.0,54.0,-11.0,30.0,32.0,2.0,-1.0
56,45.0,1.0,108.0,0.0,44.0,-12.0,62.0,64.0,2.0,-1.0
57,47.0,-2.0,88.0,0.0,46.0,0.0,41.0,42.0,0.0,-1.0
58,51.0,-1.0,84.0,0.0,50.0,-4.0,34.0,35.0,2.0,-1.0
59,47.0,0.0,84.0,0.0,46.0,-1.0,37.0,37.0,0.0,-1.0
60,45.0,-1.0,83.0,0.0,44.0,17.0,38.0,39.0,0.0,-1.0
