,0,1,2,3,4,5,6,7,8,labels
0,44.0,0.0,81.0,7.0,44.0,0.0,37.0,37.0,0.0,-1.0
1,37.0,0.0,103.0,2.0,20.0,0.0,66.0,82.0,16.0,-1.0
2,53.0,0.0,104.0,0.0,54.0,4.0,51.0,49.0,0.0,-1.0
3,49.0,0.0,87.0,4.0,50.0,10.0,38.0,38.0,0.0,-1.0
4,37.0,0.0,96.0,0.0,30.0,-24.0,59.0,65.0,6.0,-1.0
5,37.0,0.0,108.0,0.0,36.0,20.0,71.0,72.0,0.0,-1.0
6,41.0,0.0,77.0,0.0,38.0,-2.0,37.0,39.0,2.0,-1.0
7,44.0,3.0,88.0,0.0,42.0,-25.0,45.0,47.0,2.0,-1.0
8,37.0,0.0,103.0,0.0,20.0,18.0,66.0,82.0,16.0,-1.0
9,49.0,0.0,87.0,-1.0,46.0,-15.0,38.0,41.0,2.0,-1.0
10,46.0,2.0,86.0,0.0,46.0,20.0,40.0,39.0,0.0,-1.0
11,37.0,0.0,82.0,-2.0,28.0,0.0,45.0,54.0,8.0,-1.0
12,37.0,-3.0,90.0,0.0,26.0,-3.0,53.0,64.0,12.0,-1.0
13,41.0,0.0,79.0,0.0,38.0,-25.0,38.0,41.0,2.0,-1.0
14,37.0,0.0,79.0,-1.0,0.0,3.0,42.0,79.0,36.0,-1.0
15,43.0,-5.0,77.0,0.0,42.0,0.0,35.0,36.0,2.0,-1.0
16,49.0,-1.0,79.0,0.0,50.0,1.0,30.0,30.0,0.0,-1.0
17,37.0,1.0,82.0,-3.0,34.0,0.0,45.0,48.0,4.0,-1.0
18,37.0,0.0,79.0,0.0,6.0,-10.0,42.0,74.0,32.0,-1.0
19,51.0,4.0,88.0,0.0,52.0,21.0,37.0,37.0,0.0,-1.0
20,56.0,0.0,82.0,0.0,56.0,2.0,26.0,25.0,0.0,-1.0
21,49.0,0.0,82.0,0.0,46.0,-15.0,33.0,35.0,2.0,-1.0
22,46.0,0.0,81.0,1.0,46.0,7.0,35.0,35.0,0.0,-1.0
23,53.0,-5.0,79.0,0.0,52.0,-25.0,26.0,27.0,2.0,-1.0
24,40.0,0.0,75.0,0.0,38.0,0.0,35.0,36.0,2.0,-1.0
25,56.0,0.0,86.0,0.0,56.0,23.0,30.0,29.0,0.0,-1.0
26,45.0,0.0,80.0,0.0,44.0,-6.0,35.0,36.0,2.0,-1.0
27,46.0,-2.0,81.0,0.0,46.0,0.0,35.0,34.0,0.0,-1.0
28,44.0,5.0,83.0,0.0,44.0,0.0,39.0,39.0,0.0,-1.0
29,39.0,3.0,93.0,0.0,34.0,9.0,54.0,59.0,6.0,-1.0
30,42.0,-1.0,85.0,0.0,42.0,0.0,43.0,44.0,0.0,-1.0
31,41.0,0.0,86.0,0.0,38.0,-24.0,45.0,48.0,2.0,-1.0
32,45.0,0.0,87.0,2.0,46.0,8.0,42.0,41.0,0.0,-1.0
33,44.0,0.0,85.0,3.0,44.0,0.0,41.0,41.0,0.0,-1.0
34,37.0,0.0,83.0,2.0,26.0,0.0,46.0,57.0,12.0,-1.0
35,58.0,-1.0,81.0,0.0,56.0,0.0,23.0,24.0,2.0,-1.0
36,37.0,0.0,79.0,0.0,12.0,-10.0,43.0,66.0,24.0,-1.0
37,39.0,-2.0,77.0,6.0,38.0,0.0,38.0,38.0,0.0,-1.0
38,45.0,-4.0,81.0,0.0,44.0,-7.0,36.0,37.0,2.0,-1.0
39,43.0,0.0,76.0,0.0,42.0,-15.0,32.0,34.0,2.0,-1.0
40,53.0,0.0,83.0,0.0,54.0,16.0,30.0,29.0,0.0,-1.0
41,42.0,0.0,80.0,-1.0,42.0,0.0,38.0,39.0,0.0,-1.0
42,54.0,-3.0,84.0,0.0,54.0,0.0,30.0,30.0,0.0,-1.0
43,37.0,0.0,82.0,0.0,36.0,15.0,45.0,46.0,0.0,-1.0
44,42.0,5.0,80.0,-2.0,42.0,0.0,38.0,39.0,2.0,-1.0
45,43.0,-1.0,86.0,0.0,42.0,0.0,43.0,44.0,2.0,-1.0
46,64.0,0.0,113.0,0.0,64.0,11.0,48.0,48.0,0.0,-1.0
47,49.0,0.0,84.0,0.0,46.0,-19.0,35.0,37.0,2.0,-1.0
48,37.0,3.0,76.0,0.0,36.0,-4.0,39.0,40.0,2.0,-1.0
49,41.0,0.0,82.0,-2.0,38.0,-26.0,41.0,43.0,2.0,-1.0
50,48.0,-4.0,81.0,0.0,46.0,0.0,33.0,35.0,2.0,-1.0
51,53.0,0.0,77.0,0.0,52.0,-16.0,25.0,26.0,2.0,-1.0
52,42.0,-3.0,86.0,0.0,42.0,0.0,44.0,45.0,0.0,-1.0
53,44.0,3.0,75.0,0.0,42.0,-19.0,31.0,34.0,2.0,-1.0
54,45.0,-5.0,90.0,0.0,44.0,-1.0,45.0,46.0,2.0,-1.0
55,37.0,0.0,81.0,7.0,24.0,0.0,44.0,57.0,14.0,-1.0
56,37.0,0.0,77.0,0.0,18.0,-18.0,41.0,59.0,18.0,-1.0
57,44.0,-1.0,97.0,3.0,44.0,4.0,53.0,53.0,0.0,-1.0
58,45.0,0.0,85.0,-1.0,44.0,-6.0,40.0,41.0,2.0,-1.0
59,58.0,-2.0,86.0,0.0,56.0,0.0,29.0,30.0,0.0,-1.0
60,39.0,-5.0,83.0,6.0,38.0,0.0,44.0,44.0,0.0,-1.0
61,53.0,3.0,84.0,0.0,52.0,-3.0,31.0,32.0,2.0,-1.0
62,37.0,0.0,106.0,0.0,24.0,0.0,69.0,82.0,14.0,-1.0
63,38.0,3.0,79.0,0.0,38.0,14.0,42.0,41.0,0.0,-1.0
64,39.0,2.0,93.0,-2.0,38.0,0.0,55.0,55.0,0.0,-1.0
65,46.0,0.0,89.0,2.0,46.0,0.0,43.0,42.0,0.0,-1.0
66,37.0,-7.0,75.0,0.0,28.0,13.0,38.0,46.0,8.0,-1.0
67,57.0,2.0,86.0,0.0,56.0,0.0,29.0,30.0,0.0,-1.0
68,41.0,-1.0,77.0,0.0,38.0,-27.0,36.0,38.0,2.0,-1.0
69,43.0,0.0,85.0,-5.0,42.0,-2.0,42.0,44.0,2.0,-1.0
70,38.0,0.0,94.0,0.0,34.0,0.0,56.0,61.0,4.0,-1.0
71,37.0,0.0,94.0,0.0,34.0,6.0,57.0,61.0,4.0,-1.0
72,37.0,0.0,79.0,0.0,20.0,1.0,42.0,58.0,16.0,-1.0
73,42.0,0.0,79.0,-4.0,42.0,0.0,37.0,38.0,0.0,-1.0
74,49.0,4.0,86.0,0.0,46.0,0.0,38.0,40.0,2.0,-1.0
75,37.0,-10.0,78.0,0.0,10.0,0.0,42.0,68.0,26.0,-1.0
76,55.0,0.0,88.0,0.0,54.0,-4.0,32.0,33.0,2.0,-1.0
77,50.0,4.0,85.0,0.0,50.0,0.0,36.0,36.0,0.0,-1.0
78,37.0,0.0,79.0,0.0,34.0,-22.0,41.0,45.0,4.0,-1.0
79,45.0,1.0,90.0,0.0,44.0,0.0,44.0,46.0,2.0,-1.0
80,38.0,1.0,76.0,0.0,36.0,-15.0,38.0,40.0,2.0,-1.0
81,45.0,-3.0,81.0,0.0,46.0,10.0,36.0,35.0,0.0,-1.0
82,49.0,-4.0,111.0,0.0,50.0,2.0,62.0,62.0,0.0,-1.0
83,37.0,0.0,106.0,6.0,18.0,0.0,69.0,88.0,18.0,-1.0
84,38.0,4.0,76.0,0.0,36.0,-8.0,38.0,39.0,2.0,-1.0
85,37.0,0.0,81.0,-2.0,20.0,0.0,44.0,61.0,16.0,-1.0
86,45.0,0.0,88.0,0.0,44.0,-9.0,43.0,44.0,2.0,-1.0
87,45.0,0.0,90.0,-5.0,44.0,0.0,45.0,46.0,2.0,-1.0
88,49.0,0.0,107.0,0.0,46.0,-10.0,58.0,60.0,2.0,-1.0
89,44.0,0.0,87.0,-2.0,44.0,0.0,43.0,43.0,0.0,-1.0
90,38.0,5.0,81.0,0.0,38.0,22.0,43.0,42.0,0.0,-1.0
91,37.0,0.0,97.0,0.0,36.0,6.0,60.0,61.0,0.0,-1.0
92,46.0,1.0,77.0,0.0,46.0,5.0,32.0,31.0,0.0,-1.0
93,59.0,0.0,108.0,0.0,60.0,27.0,49.0,48.0,0.0,-1.0
94,53.0,0.0,87.0,0.0,54.0,26.0,34.0,33.0,0.0,-1.0
95,37.0,0.0,93.0,3.0,28.0,1.0,56.0,65.0,8.0,-1.0
96,53.0,0.0,83.0,0.0,54.0,4.0,30.0,28.0,0.0,-1.0
97,37.0,0.0,107.0,0.0,28.0,-13.0,70.0,78.0,8.0,-1.0
98,41.0,-3.0,81.0,0.0,42.0,18.0,40.0,39.0,0.0,-1.0
99,37.0,1.0,104.0,0.0,16.0,-23.0,66.0,88.0,22.0,-1.0
100,37.0,0.0,108.0,0.0,34.0,-23.0,71.0,75.0,4.0,-1.0
101,43.0,5.0,88.0,0.0,42.0,0.0,45.0,47.0,2.0,-1.0
102,37.0,0.0,76.0,-2.0,34.0,12.0,39.0,42.0,2.0,-1.0
103,37.0,0.0,100.0,-6.0,28.0,0.0,64.0,72.0,8.0,-1.0
104,47.0,0.0,86.0,0.0,46.0,-1.0,39.0,39.0,0.0,-1.0
105,47.0,3.0,90.0,0.0,46.0,0.0,44.0,44.0,0.0,-1.0
106,51.0,2.0,81.0,0.0,52.0,6.0,30.0,30.0,0.0,-1.0
107,53.0,2.0,79.0,0.0,52.0,-21.0,26.0,27.0,2.0,-1.0
108,57.0,-1.0,92.0,5.0,56.0,0.0,34.0,35.0,0.0,-1.0
109,37.0,1.0,97.0,0.0,30.0,-25.0,60.0,66.0,6.0,-1.0
110,45.0,0.0,83.0,0.0,44.0,3.0,38.0,39.0,0.0,-1.0
111,37.0,0.0,110.0,-3.0,28.0,0.0,73.0,82.0,8.0,-1.0
112,52.0,0.0,81.0,0.0,54.0,31.0,29.0,27.0,0.0,-1.0
113,37.0,0.0,77.0,-4.0,-12.0,0.0,40.0,90.0,50.0,-1.0
114,37.0,0.0,81.0,-3.0,20.0,0.0,44.0,61.0,16.0,-1.0
115,37.0,0.0,79.0,0.0,12.0,12.0,42.0,66.0,24.0,-1.0
116,37.0,0.0,104.0,-8.0,28.0,0.0,67.0,76.0,8.0,-1.0
117,37.0,1.0,98.0,0.0,30.0,-1.0,61.0,67.0,6.0,-1.0
118,38.0,0.0,76.0,0.0,38.0,3.0,38.0,37.0,0.0,-1.0
119,51.0,0.0,84.0,0.0,50.0,-15.0,33.0,35.0,2.0,-1.0
120,38.0,4.0,102.0,0.0,38.0,2.0,64.0,63.0,0.0,-1.0
121,44.0,1.0,76.0,0.0,44.0,3.0,32.0,32.0,0.0,-1.0
122,53.0,-2.0,87.0,0.0,54.0,14.0,34.0,33.0,0.0,-1.0
123,51.0,0.0,78.0,-1.0,50.0,-11.0,27.0,29.0,2.0,-1.0
