,0,1,2,3,4,5,6,7,8,labels
0,86.0,2.0,89.0,0.0,8.0,4.0,3.0,81.0,78.0,-1.0
1,101.0,3.0,102.0,0.0,72.0,15.0,1.0,29.0,28.0,-1.0
2,78.0,5.0,81.0,0.0,-40.0,0.0,4.0,123.0,120.0,-1.0
3,77.0,0.0,81.0,0.0,-40.0,10.0,4.0,123.0,118.0,-1.0
4,107.0,0.0,108.0,-1.0,72.0,4.0,1.0,35.0,34.0,-1.0
5,102.0,0.0,102.0,-6.0,72.0,25.0,1.0,30.0,30.0,-1.0
6,85.0,0.0,88.0,0.0,0.0,-18.0,3.0,88.0,86.0,-1.0
7,104.0,0.0,106.0,0.0,72.0,14.0,1.0,33.0,32.0,-1.0
8,78.0,-4.0,83.0,0.0,-46.0,0.0,4.0,129.0,124.0,-1.0
9,105.0,-1.0,106.0,-2.0,72.0,1.0,1.0,33.0,32.0,-1.0
10,81.0,0.0,86.0,1.0,-24.0,-11.0,4.0,112.0,108.0,-1.0
11,80.0,0.0,84.0,-1.0,-42.0,0.0,4.0,128.0,124.0,-1.0
12,83.0,0.0,87.0,0.0,-40.0,5.0,4.0,128.0,124.0,-1.0
13,85.0,0.0,88.0,-6.0,0.0,0.0,3.0,88.0,84.0,-1.0
14,84.0,4.0,86.0,-2.0,-4.0,0.0,3.0,92.0,88.0,-1.0
15,102.0,3.0,104.0,3.0,70.0,-1.0,1.0,34.0,32.0,-1.0
16,76.0,0.0,81.0,0.0,-40.0,20.0,5.0,123.0,118.0,-1.0
17,108.0,0.0,109.0,0.0,72.0,4.0,1.0,36.0,36.0,-1.0
18,104.0,0.0,104.0,-1.0,70.0,0.0,1.0,35.0,34.0,-1.0
19,104.0,4.0,106.0,5.0,72.0,7.0,1.0,33.0,32.0,-1.0
20,105.0,-3.0,106.0,-5.0,70.0,0.0,1.0,36.0,34.0,-1.0
21,84.0,-2.0,88.0,0.0,0.0,1.0,4.0,88.0,84.0,-1.0
22,104.0,6.0,105.0,8.0,70.0,0.0,1.0,35.0,34.0,-1.0
23,81.0,0.0,86.0,0.0,-22.0,19.0,4.0,109.0,104.0,-1.0
24,85.0,0.0,88.0,-2.0,6.0,-6.0,3.0,83.0,80.0,-1.0
25,80.0,0.0,84.0,-1.0,-38.0,-7.0,4.0,123.0,118.0,-1.0
26,82.0,0.0,85.0,-2.0,-2.0,6.0,3.0,88.0,84.0,-1.0
27,103.0,-3.0,104.0,-8.0,72.0,9.0,1.0,31.0,30.0,-1.0
28,103.0,-2.0,104.0,-6.0,70.0,-23.0,1.0,34.0,34.0,-1.0
29,81.0,0.0,84.0,0.0,-12.0,13.0,3.0,97.0,94.0,-1.0
30,102.0,0.0,103.0,0.0,72.0,10.0,1.0,31.0,30.0,-1.0
31,102.0,0.0,102.0,-4.0,72.0,22.0,1.0,30.0,30.0,-1.0
32,104.0,1.0,106.0,9.0,72.0,2.0,2.0,33.0,32.0,-1.0
33,81.0,-3.0,84.0,0.0,-14.0,1.0,4.0,100.0,96.0,-1.0
34,106.0,6.0,108.0,4.0,72.0,10.0,1.0,35.0,34.0,-1.0
35,81.0,-2.0,84.0,0.0,-18.0,0.0,4.0,103.0,98.0,-1.0
36,82.0,0.0,86.0,0.0,-10.0,4.0,3.0,96.0,92.0,-1.0
37,79.0,0.0,83.0,0.0,-42.0,2.0,4.0,127.0,122.0,-1.0
38,84.0,-4.0,88.0,0.0,2.0,0.0,3.0,85.0,82.0,-1.0
39,79.0,2.0,83.0,0.0,-40.0,14.0,4.0,124.0,120.0,-1.0
40,84.0,0.0,88.0,0.0,0.0,0.0,4.0,88.0,84.0,-1.0
41,81.0,1.0,84.0,0.0,-14.0,-4.0,3.0,99.0,96.0,-1.0
42,84.0,2.0,88.0,0.0,0.0,1.0,3.0,88.0,84.0,-1.0
43,82.0,4.0,86.0,4.0,-2.0,0.0,3.0,88.0,84.0,-1.0
