,0,1,2,3,4,5,6,7,8,labels
0,37.0,0.0,78.0,0.0,-6.0,0.0,41.0,86.0,44.0,-1.0
1,56.0,0.0,96.0,-5.0,54.0,31.0,40.0,42.0,2.0,-1.0
2,53.0,0.0,86.0,0.0,54.0,-1.0,32.0,32.0,0.0,-1.0
3,37.0,0.0,77.0,0.0,34.0,30.0,40.0,43.0,2.0,-1.0
4,37.0,0.0,79.0,-5.0,26.0,0.0,42.0,54.0,12.0,-1.0
5,37.0,0.0,79.0,0.0,18.0,24.0,43.0,61.0,18.0,-1.0
6,53.0,5.0,86.0,0.0,54.0,1.0,32.0,32.0,0.0,-1.0
7,37.0,0.0,78.0,0.0,0.0,-7.0,41.0,78.0,36.0,-1.0
8,37.0,0.0,107.0,0.0,30.0,8.0,70.0,76.0,6.0,-1.0
9,41.0,0.0,81.0,3.0,42.0,15.0,41.0,40.0,0.0,-1.0
10,45.0,0.0,87.0,-7.0,44.0,0.0,42.0,43.0,2.0,-1.0
11,41.0,-2.0,80.0,0.0,42.0,0.0,39.0,39.0,0.0,-1.0
12,53.0,0.0,86.0,7.0,54.0,0.0,32.0,32.0,0.0,-1.0
13,59.0,0.0,86.0,-2.0,56.0,-12.0,28.0,30.0,2.0,-1.0
14,46.0,5.0,108.0,0.0,44.0,-17.0,62.0,64.0,2.0,-1.0
15,37.0,0.0,77.0,0.0,34.0,-3.0,40.0,43.0,2.0,-1.0
16,42.0,0.0,76.0,-5.0,42.0,0.0,34.0,35.0,2.0,-1.0
17,50.0,3.0,85.0,0.0,50.0,0.0,35.0,36.0,2.0,-1.0
18,37.0,1.0,76.0,0.0,36.0,1.0,39.0,39.0,0.0,-1.0
19,41.0,0.0,81.0,1.0,42.0,2.0,39.0,39.0,0.0,-1.0
20,37.0,3.0,75.0,0.0,28.0,0.0,38.0,46.0,8.0,-1.0
21,37.0,0.0,92.0,0.0,16.0,3.0,54.0,76.0,22.0,-1.0
22,53.0,1.0,81.0,0.0,54.0,4.0,27.0,26.0,0.0,-1.0
23,45.0,-3.0,79.0,0.0,44.0,0.0,35.0,35.0,0.0,-1.0
24,37.0,-1.0,78.0,-3.0,12.0,1.0,41.0,65.0,24.0,-1.0
25,49.0,0.0,88.0,-3.0,50.0,7.0,40.0,39.0,0.0,-1.0
26,37.0,0.0,77.0,2.0,36.0,-9.0,39.0,41.0,2.0,-1.0
27,55.0,0.0,82.0,2.0,54.0,1.0,26.0,28.0,2.0,-1.0
28,43.0,0.0,83.0,0.0,44.0,22.0,40.0,39.0,0.0,-1.0
29,37.0,0.0,79.0,0.0,8.0,24.0,42.0,71.0,28.0,-1.0
30,45.0,-2.0,81.0,0.0,46.0,8.0,36.0,35.0,0.0,-1.0
31,37.0,0.0,77.0,3.0,36.0,12.0,40.0,41.0,0.0,-1.0
32,37.0,0.0,98.0,-7.0,30.0,1.0,61.0,67.0,6.0,-1.0
33,43.0,2.0,84.0,0.0,42.0,0.0,42.0,43.0,2.0,-1.0
34,44.0,5.0,79.0,0.0,44.0,2.0,35.0,35.0,0.0,-1.0
35,37.0,0.0,76.0,0.0,20.0,2.0,39.0,55.0,16.0,-1.0
36,56.0,5.0,97.0,0.0,54.0,0.0,40.0,42.0,2.0,-1.0
37,44.0,4.0,83.0,0.0,44.0,0.0,38.0,39.0,0.0,-1.0
38,37.0,-5.0,77.0,-2.0,34.0,-9.0,41.0,44.0,2.0,-1.0
39,41.0,0.0,76.0,-2.0,38.0,0.0,35.0,37.0,2.0,-1.0
40,37.0,1.0,79.0,0.0,34.0,8.0,41.0,45.0,4.0,-1.0
41,47.0,0.0,81.0,3.0,46.0,0.0,34.0,35.0,0.0,-1.0
42,42.0,0.0,97.0,3.0,42.0,0.0,55.0,55.0,0.0,-1.0
43,49.0,0.0,86.0,-7.0,50.0,8.0,37.0,37.0,0.0,-1.0
44,46.0,1.0,77.0,-3.0,46.0,0.0,31.0,30.0,0.0,-1.0
45,51.0,-1.0,81.0,0.0,50.0,-7.0,30.0,32.0,2.0,-1.0
46,45.0,0.0,86.0,2.0,46.0,31.0,41.0,40.0,0.0,-1.0
47,42.0,4.0,79.0,0.0,42.0,2.0,37.0,37.0,0.0,-1.0
48,59.0,0.0,86.0,0.0,60.0,20.0,28.0,27.0,0.0,-1.0
49,37.0,0.0,80.0,0.0,8.0,13.0,43.0,72.0,28.0,-1.0
50,37.0,0.0,105.0,-3.0,18.0,0.0,68.0,87.0,18.0,-1.0
51,37.0,0.0,76.0,0.0,28.0,3.0,39.0,47.0,8.0,-1.0
52,43.0,5.0,75.0,-1.0,42.0,0.0,32.0,34.0,2.0,-1.0
53,50.0,0.0,107.0,-3.0,50.0,0.0,57.0,58.0,0.0,-1.0
54,43.0,0.0,86.0,-4.0,42.0,0.0,42.0,44.0,2.0,-1.0
55,41.0,0.0,80.0,0.0,42.0,26.0,39.0,39.0,0.0,-1.0
56,42.0,5.0,102.0,0.0,42.0,0.0,60.0,60.0,0.0,-1.0
57,37.0,0.0,79.0,-1.0,34.0,0.0,41.0,45.0,4.0,-1.0
58,49.0,3.0,77.0,0.0,46.0,-5.0,28.0,30.0,2.0,-1.0
59,37.0,0.0,76.0,-7.0,20.0,-6.0,39.0,55.0,16.0,-1.0
60,52.0,2.0,82.0,0.0,52.0,0.0,30.0,30.0,0.0,-1.0
61,56.0,0.0,107.0,0.0,54.0,-15.0,51.0,53.0,2.0,-1.0
62,56.0,2.0,88.0,0.0,54.0,-4.0,32.0,33.0,2.0,-1.0
63,37.0,0.0,76.0,0.0,28.0,-21.0,39.0,47.0,8.0,-1.0
64,37.0,0.0,78.0,0.0,20.0,26.0,42.0,57.0,16.0,-1.0
65,37.0,0.0,81.0,0.0,-2.0,9.0,44.0,84.0,40.0,-1.0
66,43.0,0.0,85.0,0.0,42.0,-9.0,42.0,44.0,2.0,-1.0
67,37.0,0.0,77.0,1.0,34.0,-10.0,40.0,43.0,2.0,-1.0
