,0,1,2,3,4,5,6,7,8,labels
0,114.0,4400.0,106.0,50.0,34.0,-13.0,-8.0,72.0,80.0,-1.0
1,81.0,0.0,85.0,0.0,-40.0,10.0,4.0,126.0,122.0,-1.0
2,82.0,1.0,86.0,1.0,-40.0,2.0,5.0,128.0,124.0,-1.0
3,79.0,0.0,83.0,-3.0,-38.0,0.0,4.0,122.0,118.0,-1.0
4,84.0,0.0,88.0,0.0,0.0,16.0,3.0,88.0,84.0,-1.0
5,102.0,0.0,102.0,-3.0,70.0,-1.0,1.0,33.0,32.0,-1.0
6,102.0,0.0,102.0,-2.0,70.0,-1.0,1.0,33.0,32.0,-1.0
7,104.0,-1.0,105.0,0.0,70.0,-17.0,1.0,35.0,34.0,-1.0
8,79.0,1.0,83.0,6.0,-42.0,-20.0,5.0,127.0,122.0,-1.0
9,123.0,1409.0,105.0,1.0,36.0,-5.0,-18.0,69.0,86.0,-1.0
10,80.0,0.0,84.0,0.0,-24.0,0.0,4.0,110.0,106.0,-1.0
11,76.0,0.0,81.0,0.0,-42.0,-20.0,5.0,125.0,120.0,-1.0
12,82.0,0.0,86.0,0.0,-12.0,-8.0,3.0,99.0,96.0,-1.0
13,102.0,0.0,103.0,0.0,72.0,24.0,1.0,31.0,30.0,-1.0
14,102.0,0.0,104.0,0.0,70.0,-10.0,1.0,34.0,32.0,-1.0
15,81.0,3.0,84.0,0.0,-24.0,0.0,4.0,110.0,106.0,-1.0
16,83.0,0.0,86.0,0.0,-2.0,31.0,3.0,89.0,86.0,-1.0
17,104.0,0.0,105.0,-4.0,70.0,0.0,1.0,35.0,34.0,-1.0
18,79.0,0.0,83.0,-4.0,-46.0,0.0,4.0,129.0,126.0,-1.0
19,82.0,0.0,86.0,0.0,-10.0,25.0,3.0,96.0,92.0,-1.0
20,75.0,2.0,79.0,1.0,-42.0,0.0,4.0,123.0,118.0,-1.0
21,77.0,5.0,81.0,4.0,-40.0,12.0,4.0,123.0,118.0,-1.0
22,106.0,2.0,107.0,1.0,70.0,0.0,1.0,37.0,36.0,-1.0
23,103.0,0.0,104.0,5.0,70.0,0.0,1.0,35.0,34.0,-1.0
24,79.0,0.0,83.0,5.0,-46.0,0.0,5.0,130.0,126.0,-1.0
25,85.0,0.0,89.0,0.0,6.0,20.0,4.0,84.0,80.0,-1.0
26,80.0,0.0,84.0,-1.0,-42.0,4.0,5.0,128.0,124.0,-1.0
27,76.0,0.0,81.0,0.0,-42.0,-3.0,5.0,125.0,120.0,-1.0
28,80.0,2.0,84.0,0.0,-28.0,-8.0,4.0,112.0,108.0,-1.0
29,106.0,3.0,107.0,1.0,70.0,0.0,1.0,37.0,36.0,-1.0
30,84.0,5.0,89.0,0.0,6.0,-12.0,5.0,84.0,78.0,-1.0
31,80.0,0.0,85.0,3.0,-40.0,5.0,5.0,126.0,122.0,-1.0
32,80.0,0.0,84.0,0.0,-32.0,3.0,4.0,117.0,114.0,-1.0
33,81.0,0.0,84.0,0.0,-22.0,-16.0,4.0,108.0,104.0,-1.0
34,85.0,0.0,88.0,0.0,6.0,24.0,3.0,83.0,80.0,-1.0
35,85.0,0.0,88.0,0.0,2.0,5.0,3.0,86.0,82.0,-1.0
