,0,1,2,3,4,5,6,7,8,labels
0,102.0,-4.0,104.0,-1.0,72.0,13.0,1.0,31.0,30.0,-1.0
1,79.0,2.0,83.0,0.0,-42.0,0.0,4.0,126.0,122.0,-1.0
2,85.0,0.0,88.0,-4.0,2.0,0.0,3.0,86.0,82.0,-1.0
3,101.0,0.0,102.0,0.0,72.0,59.0,1.0,30.0,28.0,-1.0
4,105.0,-1.0,106.0,-6.0,70.0,0.0,1.0,36.0,34.0,-1.0
5,79.0,2.0,84.0,4.0,-40.0,3.0,4.0,125.0,120.0,-1.0
6,105.0,-3.0,107.0,-6.0,70.0,0.0,2.0,37.0,36.0,-1.0
7,80.0,0.0,84.0,3.0,-20.0,0.0,4.0,105.0,100.0,-1.0
8,104.0,3.0,105.0,0.0,72.0,4.0,1.0,33.0,32.0,-1.0
9,76.0,-5.0,80.0,0.0,-40.0,0.0,4.0,121.0,116.0,-1.0
10,81.0,0.0,86.0,0.0,-22.0,20.0,4.0,109.0,104.0,-1.0
11,79.0,0.0,83.0,0.0,-46.0,-11.0,4.0,130.0,126.0,-1.0
12,101.0,0.0,102.0,0.0,70.0,-23.0,1.0,32.0,32.0,-1.0
13,105.0,-5.0,106.0,1.0,72.0,3.0,2.0,34.0,32.0,-1.0
14,82.0,0.0,86.0,0.0,-40.0,7.0,5.0,128.0,124.0,-1.0
15,105.0,-5.0,107.0,0.0,72.0,0.0,1.0,35.0,34.0,-1.0
16,101.0,0.0,102.0,0.0,72.0,12.0,1.0,30.0,28.0,-1.0
17,79.0,0.0,83.0,-7.0,-32.0,-27.0,4.0,117.0,112.0,-1.0
18,105.0,8.0,106.0,3.0,70.0,-26.0,1.0,36.0,34.0,-1.0
19,81.0,5.0,85.0,2.0,-40.0,3.0,4.0,126.0,122.0,-1.0
20,80.0,1.0,84.0,0.0,-40.0,2.0,4.0,126.0,122.0,-1.0
21,85.0,0.0,88.0,0.0,2.0,10.0,3.0,86.0,82.0,-1.0
22,85.0,0.0,88.0,-7.0,2.0,0.0,3.0,85.0,82.0,-1.0
23,85.0,2.0,88.0,0.0,0.0,0.0,3.0,88.0,84.0,-1.0
24,84.0,4.0,86.0,-3.0,-4.0,0.0,3.0,92.0,88.0,-1.0
25,81.0,-1.0,84.0,0.0,-14.0,5.0,4.0,100.0,96.0,-1.0
26,85.0,0.0,88.0,-2.0,6.0,26.0,3.0,83.0,80.0,-1.0
27,102.0,-16.0,107.0,0.0,70.0,0.0,5.0,37.0,32.0,-1.0
28,87.0,2.0,89.0,0.0,8.0,0.0,2.0,81.0,80.0,-1.0
29,81.0,0.0,84.0,0.0,-14.0,8.0,3.0,100.0,96.0,-1.0
30,85.0,-4.0,88.0,0.0,2.0,3.0,3.0,86.0,82.0,-1.0
31,83.0,-1.0,86.0,-3.0,-4.0,0.0,3.0,92.0,88.0,-1.0
32,81.0,-3.0,84.0,0.0,-22.0,-2.0,4.0,108.0,104.0,-1.0
33,85.0,0.0,89.0,0.0,6.0,20.0,4.0,84.0,80.0,-1.0
34,85.0,0.0,88.0,0.0,2.0,-18.0,3.0,86.0,82.0,-1.0
35,84.0,-3.0,88.0,0.0,6.0,0.0,5.0,83.0,78.0,-1.0
36,84.0,0.0,87.0,-1.0,0.0,6.0,3.0,87.0,84.0,-1.0
37,79.0,0.0,83.0,0.0,-40.0,0.0,4.0,124.0,120.0,-1.0
38,84.0,0.0,87.0,0.0,0.0,4.0,3.0,87.0,84.0,-1.0
39,103.0,-5.0,104.0,-4.0,72.0,15.0,1.0,32.0,30.0,-1.0
40,85.0,-4.0,88.0,0.0,2.0,2.0,3.0,86.0,82.0,-1.0
41,81.0,0.0,85.0,6.0,-12.0,1.0,4.0,98.0,94.0,-1.0
42,102.0,0.0,102.0,-1.0,72.0,13.0,1.0,30.0,30.0,-1.0
43,79.0,0.0,83.0,0.0,-30.0,2.0,4.0,114.0,110.0,-1.0
44,79.0,5.0,83.0,1.0,-40.0,9.0,4.0,125.0,120.0,-1.0
45,85.0,0.0,88.0,0.0,6.0,17.0,3.0,83.0,80.0,-1.0
46,83.0,-3.0,87.0,0.0,-4.0,0.0,4.0,92.0,88.0,-1.0
47,85.0,1.0,88.0,0.0,2.0,7.0,3.0,86.0,82.0,-1.0
48,81.0,2.0,84.0,0.0,-22.0,-3.0,3.0,108.0,104.0,-1.0
49,101.0,-4.0,102.0,0.0,70.0,-6.0,1.0,33.0,32.0,-1.0
50,85.0,0.0,89.0,0.0,6.0,30.0,4.0,84.0,80.0,-1.0
51,73.0,7.0,77.0,5.0,-42.0,-3.0,4.0,121.0,118.0,-1.0
52,70.0,-5.0,74.0,-4.0,-42.0,-12.0,4.0,118.0,114.0,-1.0
53,79.0,0.0,83.0,0.0,-30.0,14.0,4.0,114.0,110.0,-1.0
54,86.0,4.0,89.0,0.0,6.0,-18.0,3.0,84.0,80.0,-1.0
55,75.0,0.0,80.0,5.0,-42.0,0.0,5.0,124.0,120.0,-1.0
56,80.0,0.0,84.0,0.0,-32.0,24.0,4.0,117.0,114.0,-1.0
57,105.0,0.0,106.0,-5.0,70.0,0.0,1.0,36.0,34.0,-1.0
58,103.0,-2.0,104.0,-1.0,70.0,-15.0,1.0,35.0,34.0,-1.0
59,85.0,4.0,88.0,0.0,2.0,0.0,3.0,86.0,82.0,-1.0
60,105.0,6.0,106.0,2.0,72.0,6.0,1.0,34.0,34.0,-1.0
61,83.0,0.0,86.0,-6.0,-4.0,-9.0,3.0,91.0,88.0,-1.0
62,106.0,5.0,107.0,-1.0,70.0,-1.0,1.0,37.0,36.0,-1.0
63,84.0,-4.0,88.0,0.0,6.0,0.0,5.0,83.0,78.0,-1.0
64,81.0,4.0,86.0,1.0,-40.0,5.0,4.0,127.0,122.0,-1.0
65,105.0,5.0,107.0,9.0,72.0,5.0,1.0,35.0,34.0,-1.0
66,84.0,-1.0,88.0,-3.0,-2.0,-13.0,3.0,90.0,88.0,-1.0
67,81.0,4.0,84.0,0.0,-14.0,-16.0,3.0,100.0,96.0,-1.0
68,79.0,5.0,83.0,0.0,-28.0,0.0,4.0,112.0,108.0,-1.0
69,105.0,-2.0,106.0,-6.0,70.0,0.0,1.0,36.0,34.0,-1.0
70,85.0,1.0,88.0,0.0,0.0,29.0,3.0,88.0,84.0,-1.0
71,85.0,0.0,89.0,7.0,2.0,-2.0,4.0,86.0,82.0,-1.0
72,80.0,1.0,84.0,0.0,-28.0,-10.0,4.0,112.0,108.0,-1.0
73,78.0,1.0,81.0,0.0,-40.0,114.0,4.0,123.0,120.0,-1.0
74,82.0,0.0,85.0,-1.0,-6.0,8.0,3.0,93.0,90.0,-1.0
