,0,1,2,3,4,5,6,7,8,labels
0,105.0,3.0,106.0,1.0,72.0,5.0,1.0,33.0,32.0,-1.0
1,102.0,0.0,102.0,-3.0,70.0,-13.0,1.0,33.0,32.0,-1.0
2,104.0,-2.0,105.0,-1.0,72.0,17.0,1.0,33.0,32.0,-1.0
3,79.0,-1.0,83.0,-2.0,-40.0,3.0,4.0,124.0,120.0,-1.0
4,76.0,0.0,80.0,-2.0,-42.0,-8.0,4.0,124.0,120.0,-1.0
5,82.0,0.0,86.0,0.0,-12.0,-2.0,3.0,99.0,96.0,-1.0
6,78.0,4.0,81.0,0.0,-40.0,0.0,4.0,123.0,120.0,-1.0
7,102.0,2.0,104.0,2.0,72.0,9.0,1.0,31.0,30.0,-1.0
8,80.0,0.0,84.0,0.0,-42.0,-6.0,4.0,128.0,124.0,-1.0
9,103.0,0.0,104.0,-2.0,70.0,0.0,1.0,34.0,34.0,-1.0
10,79.0,-4.0,83.0,-2.0,-32.0,509.0,4.0,117.0,112.0,-1.0
11,84.0,5.0,89.0,0.0,6.0,-12.0,5.0,84.0,80.0,-1.0
12,75.0,6.0,79.0,6.0,-42.0,0.0,4.0,123.0,120.0,-1.0
13,105.0,-1.0,107.0,0.0,72.0,0.0,1.0,35.0,34.0,-1.0
14,106.0,-2.0,107.0,-7.0,70.0,0.0,1.0,37.0,36.0,-1.0
15,80.0,0.0,84.0,1.0,-20.0,0.0,4.0,105.0,100.0,-1.0
16,83.0,0.0,86.0,0.0,-4.0,0.0,4.0,92.0,88.0,-1.0
17,71.0,-8.0,75.0,-13.0,-40.0,3.0,4.0,116.0,112.0,-1.0
18,84.0,0.0,88.0,0.0,-2.0,-14.0,3.0,90.0,88.0,-1.0
19,76.0,0.0,80.0,-2.0,-40.0,0.0,4.0,121.0,118.0,-1.0
20,81.0,0.0,84.0,-1.0,-20.0,-16.0,4.0,105.0,102.0,-1.0
21,102.0,0.0,103.0,0.0,70.0,-14.0,1.0,33.0,32.0,-1.0
22,79.0,0.0,83.0,0.0,-40.0,-11.0,4.0,125.0,120.0,-1.0
23,82.0,0.0,86.0,0.0,-10.0,25.0,3.0,96.0,92.0,-1.0
24,105.0,1.0,106.0,0.0,70.0,-2.0,1.0,36.0,34.0,-1.0
25,84.0,0.0,88.0,0.0,6.0,0.0,4.0,83.0,80.0,-1.0
26,82.0,2.0,86.0,0.0,-22.0,10.0,4.0,109.0,106.0,-1.0
27,85.0,0.0,88.0,0.0,6.0,14.0,3.0,83.0,80.0,-1.0
28,80.0,4.0,84.0,1.0,-36.0,0.0,4.0,121.0,116.0,-1.0
29,80.0,-2.0,84.0,-2.0,-40.0,12.0,4.0,126.0,122.0,-1.0
30,81.0,0.0,84.0,0.0,-14.0,4.0,3.0,100.0,96.0,-1.0
31,106.0,0.0,107.0,-7.0,70.0,0.0,1.0,37.0,36.0,-1.0
32,83.0,0.0,87.0,7.0,-4.0,1.0,4.0,92.0,88.0,-1.0
33,84.0,2.0,87.0,2.0,-4.0,0.0,3.0,92.0,88.0,-1.0
34,83.0,0.0,86.0,0.0,-4.0,19.0,3.0,92.0,88.0,-1.0
35,81.0,1.0,84.0,0.0,-22.0,-5.0,3.0,108.0,104.0,-1.0
36,81.0,0.0,85.0,0.0,-24.0,-4.0,4.0,111.0,108.0,-1.0
37,81.0,-1.0,84.0,0.0,-14.0,2.0,4.0,100.0,96.0,-1.0
38,106.0,2.0,107.0,1.0,70.0,0.0,1.0,37.0,36.0,-1.0
39,80.0,0.0,85.0,1.0,-42.0,-28.0,5.0,129.0,124.0,-1.0
40,104.0,0.0,106.0,0.0,72.0,3.0,1.0,33.0,32.0,-1.0
41,76.0,-1.0,81.0,0.0,-40.0,0.0,4.0,122.0,118.0,-1.0
42,107.0,4.0,108.0,8.0,72.0,1.0,1.0,36.0,34.0,-1.0
43,85.0,-4.0,88.0,0.0,2.0,3.0,3.0,86.0,82.0,-1.0
44,105.0,0.0,106.0,-1.0,70.0,-1.0,1.0,36.0,36.0,-1.0
45,82.0,0.0,85.0,-1.0,-4.0,-27.0,3.0,90.0,88.0,-1.0
46,76.0,0.0,80.0,-1.0,-42.0,0.0,4.0,124.0,120.0,-1.0
47,83.0,0.0,87.0,0.0,-42.0,-30.0,4.0,131.0,126.0,-1.0
48,84.0,9.0,89.0,0.0,6.0,-9.0,5.0,84.0,78.0,-1.0
49,79.0,0.0,83.0,0.0,-38.0,12.0,4.0,122.0,118.0,-1.0
50,103.0,-2.0,104.0,-1.0,70.0,0.0,1.0,35.0,34.0,-1.0
51,83.0,0.0,86.0,0.0,-6.0,-3.0,3.0,94.0,90.0,-1.0
52,105.0,6.0,106.0,2.0,72.0,6.0,1.0,34.0,34.0,-1.0
53,84.0,3.0,86.0,0.0,-2.0,0.0,3.0,89.0,86.0,-1.0
54,104.0,-1.0,106.0,0.0,70.0,0.0,1.0,36.0,34.0,-1.0
55,102.0,0.0,102.0,-2.0,70.0,-1.0,1.0,33.0,32.0,-1.0
56,79.0,0.0,83.0,0.0,-42.0,0.0,4.0,126.0,122.0,-1.0
57,79.0,0.0,84.0,0.0,-10.0,32.0,4.0,94.0,90.0,-1.0
58,86.0,6.0,89.0,0.0,8.0,0.0,3.0,81.0,78.0,-1.0
59,81.0,-1.0,86.0,2.0,-40.0,7.0,5.0,127.0,122.0,-1.0
60,83.0,0.0,87.0,6.0,-4.0,0.0,4.0,92.0,88.0,-1.0
