,0,1,2,3,4,5,6,7,8,labels
0,49.0,0.0,81.0,0.0,46.0,-24.0,33.0,35.0,2.0,-1.0
1,51.0,0.0,86.0,-4.0,52.0,0.0,35.0,34.0,0.0,-1.0
2,44.0,4.0,77.0,0.0,44.0,22.0,34.0,34.0,0.0,-1.0
3,56.0,0.0,84.0,0.0,54.0,-5.0,28.0,30.0,2.0,-1.0
4,45.0,3.0,83.0,0.0,44.0,-4.0,38.0,39.0,2.0,-1.0
5,47.0,0.0,107.0,4.0,46.0,0.0,60.0,60.0,0.0,-1.0
6,37.0,0.0,79.0,-4.0,0.0,0.0,42.0,79.0,36.0,-1.0
7,46.0,0.0,76.0,3.0,46.0,4.0,30.0,29.0,0.0,-1.0
8,58.0,-5.0,86.0,0.0,56.0,-6.0,27.0,29.0,2.0,-1.0
9,49.0,0.0,107.0,6.0,50.0,0.0,58.0,58.0,0.0,-1.0
10,44.0,0.0,81.0,-2.0,42.0,-16.0,37.0,39.0,2.0,-1.0
11,37.0,0.0,76.0,0.0,30.0,-23.0,40.0,45.0,6.0,-1.0
12,45.0,-3.0,90.0,0.0,46.0,8.0,45.0,44.0,0.0,-1.0
13,50.0,0.0,77.0,-1.0,50.0,0.0,27.0,28.0,0.0,-1.0
14,38.0,0.0,92.0,0.0,12.0,5.0,54.0,79.0,24.0,-1.0
15,49.0,0.0,87.0,0.0,46.0,-3.0,38.0,41.0,2.0,-1.0
16,56.0,-5.0,79.0,0.0,56.0,1.0,23.0,22.0,0.0,-1.0
17,37.0,0.0,79.0,0.0,10.0,-5.0,43.0,69.0,26.0,-1.0
18,37.0,0.0,79.0,0.0,20.0,-13.0,42.0,58.0,16.0,-1.0
19,37.0,0.0,77.0,0.0,-14.0,-7.0,40.0,92.0,52.0,-1.0
20,41.0,0.0,77.0,0.0,38.0,-13.0,37.0,39.0,2.0,-1.0
21,44.0,2.0,82.0,0.0,44.0,19.0,38.0,38.0,0.0,-1.0
22,45.0,1.0,76.0,5.0,44.0,0.0,32.0,32.0,0.0,-1.0
23,41.0,0.0,79.0,6.0,38.0,-17.0,39.0,41.0,2.0,-1.0
24,51.0,-1.0,84.0,0.0,50.0,-11.0,33.0,35.0,2.0,-1.0
25,56.0,-2.0,106.0,0.0,56.0,0.0,50.0,49.0,0.0,-1.0
26,44.0,5.0,86.0,0.0,44.0,6.0,42.0,42.0,0.0,-1.0
27,46.0,0.0,77.0,-3.0,46.0,1.0,31.0,30.0,0.0,-1.0
28,37.0,0.0,106.0,11.0,26.0,-4.0,69.0,80.0,12.0,-1.0
29,43.0,0.0,95.0,-1.0,42.0,-13.0,52.0,54.0,2.0,-1.0
30,37.0,0.0,80.0,-1.0,12.0,-4.0,43.0,67.0,24.0,-1.0
31,49.0,0.0,86.0,0.0,50.0,-1.0,37.0,37.0,0.0,-1.0
32,37.0,0.0,78.0,0.0,8.0,-22.0,42.0,70.0,28.0,-1.0
33,39.0,-5.0,91.0,0.0,6.0,6.0,52.0,86.0,34.0,-1.0
34,38.0,0.0,105.0,-7.0,38.0,1.0,67.0,66.0,0.0,-1.0
35,37.0,0.0,75.0,0.0,30.0,0.0,38.0,44.0,6.0,-1.0
36,37.0,0.0,105.0,0.0,24.0,3.0,68.0,82.0,14.0,-1.0
37,41.0,4.0,81.0,0.0,42.0,2.0,39.0,39.0,0.0,-1.0
38,37.0,-4.0,90.0,-2.0,8.0,-7.0,53.0,82.0,30.0,-1.0
39,41.0,3.0,86.0,0.0,42.0,13.0,45.0,45.0,0.0,-1.0
40,43.0,-4.0,89.0,0.0,42.0,-13.0,46.0,48.0,2.0,-1.0
41,46.0,4.0,79.0,0.0,46.0,20.0,33.0,32.0,0.0,-1.0
42,51.0,0.0,81.0,-3.0,52.0,21.0,30.0,30.0,0.0,-1.0
43,45.0,0.0,81.0,0.0,44.0,-19.0,35.0,37.0,2.0,-1.0
44,37.0,0.0,79.0,0.0,16.0,0.0,43.0,64.0,22.0,-1.0
45,50.0,0.0,91.0,2.0,50.0,0.0,41.0,42.0,0.0,-1.0
46,37.0,0.0,81.0,2.0,-2.0,0.0,44.0,83.0,40.0,-1.0
47,58.0,-2.0,91.0,0.0,56.0,0.0,33.0,34.0,2.0,-1.0
48,52.0,-5.0,80.0,0.0,52.0,0.0,28.0,28.0,0.0,-1.0
49,49.0,5.0,102.0,0.0,46.0,-11.0,53.0,55.0,2.0,-1.0
50,37.0,0.0,75.0,-5.0,24.0,0.0,38.0,52.0,14.0,-1.0
51,37.0,0.0,77.0,0.0,16.0,18.0,40.0,61.0,22.0,-1.0
52,37.0,0.0,91.0,0.0,18.0,13.0,53.0,73.0,20.0,-1.0
53,51.0,1.0,82.0,1.0,50.0,0.0,31.0,33.0,2.0,-1.0
54,37.0,0.0,79.0,0.0,34.0,3.0,43.0,46.0,2.0,-1.0
55,61.0,-4.0,111.0,0.0,60.0,-1.0,50.0,52.0,2.0,-1.0
56,37.0,0.0,75.0,0.0,36.0,3.0,37.0,39.0,2.0,-1.0
57,48.0,3.0,89.0,0.0,46.0,0.0,41.0,42.0,2.0,-1.0
58,52.0,-4.0,87.0,2.0,52.0,-3.0,35.0,35.0,0.0,-1.0
59,37.0,-8.0,77.0,0.0,20.0,0.0,40.0,57.0,16.0,-1.0
60,37.0,-1.0,79.0,0.0,20.0,-11.0,42.0,58.0,16.0,-1.0
61,41.0,0.0,81.0,0.0,38.0,-1.0,40.0,42.0,2.0,-1.0
62,37.0,0.0,83.0,0.0,-2.0,-11.0,46.0,85.0,40.0,-1.0
63,37.0,0.0,81.0,0.0,24.0,7.0,44.0,57.0,14.0,-1.0
64,46.0,-5.0,80.0,-1.0,46.0,0.0,34.0,34.0,0.0,-1.0
65,48.0,-1.0,84.0,0.0,46.0,0.0,36.0,37.0,2.0,-1.0
66,51.0,0.0,77.0,0.0,52.0,10.0,26.0,25.0,0.0,-1.0
67,41.0,0.0,88.0,0.0,38.0,-30.0,47.0,50.0,2.0,-1.0
68,37.0,0.0,82.0,0.0,34.0,-16.0,45.0,48.0,4.0,-1.0
69,43.0,0.0,87.0,8.0,42.0,-5.0,44.0,46.0,2.0,-1.0
70,49.0,-6.0,83.0,0.0,50.0,0.0,34.0,34.0,0.0,-1.0
71,50.0,0.0,88.0,8.0,50.0,0.0,38.0,39.0,2.0,-1.0
72,44.0,1.0,102.0,0.0,44.0,17.0,59.0,58.0,0.0,-1.0
73,43.0,5.0,102.0,0.0,42.0,0.0,60.0,61.0,2.0,-1.0
74,46.0,-1.0,93.0,2.0,46.0,3.0,47.0,46.0,0.0,-1.0
75,54.0,-3.0,81.0,0.0,54.0,0.0,27.0,26.0,0.0,-1.0
76,42.0,5.0,76.0,0.0,42.0,0.0,34.0,35.0,2.0,-1.0
77,55.0,-1.0,86.0,0.0,54.0,-4.0,31.0,32.0,2.0,-1.0
78,48.0,-5.0,83.0,0.0,46.0,-1.0,34.0,36.0,2.0,-1.0
79,37.0,0.0,76.0,0.0,28.0,-17.0,39.0,47.0,8.0,-1.0
80,39.0,-1.0,82.0,0.0,38.0,0.0,42.0,43.0,0.0,-1.0
81,42.0,-2.0,79.0,0.0,42.0,0.0,36.0,37.0,2.0,-1.0
82,55.0,0.0,83.0,0.0,54.0,0.0,28.0,29.0,2.0,-1.0
83,41.0,0.0,81.0,-4.0,42.0,9.0,40.0,39.0,0.0,-1.0
84,52.0,-2.0,81.0,0.0,52.0,-3.0,28.0,29.0,0.0,-1.0
85,39.0,-3.0,78.0,6.0,38.0,0.0,39.0,39.0,0.0,-1.0
86,50.0,2.0,81.0,-1.0,50.0,0.0,31.0,32.0,0.0,-1.0
87,37.0,0.0,83.0,2.0,28.0,0.0,46.0,54.0,8.0,-1.0
88,53.0,0.0,82.0,0.0,54.0,11.0,29.0,28.0,0.0,-1.0
89,37.0,0.0,90.0,-3.0,36.0,0.0,52.0,53.0,2.0,-1.0
90,37.0,-1.0,79.0,0.0,24.0,-6.0,42.0,55.0,14.0,-1.0
91,54.0,-3.0,77.0,0.0,54.0,0.0,23.0,23.0,0.0,-1.0
92,49.0,-5.0,101.0,2.0,50.0,11.0,52.0,52.0,0.0,-1.0
93,38.0,1.0,76.0,0.0,38.0,1.0,38.0,37.0,0.0,-1.0
94,40.0,0.0,79.0,4.0,38.0,0.0,39.0,41.0,2.0,-1.0
95,47.0,0.0,83.0,0.0,46.0,0.0,35.0,36.0,0.0,-1.0
96,37.0,5.0,76.0,0.0,36.0,0.0,40.0,40.0,0.0,-1.0
97,40.0,2.0,84.0,0.0,38.0,0.0,44.0,46.0,2.0,-1.0
98,49.0,0.0,95.0,3.0,50.0,4.0,46.0,46.0,0.0,-1.0
99,47.0,1.0,78.0,-3.0,46.0,0.0,31.0,32.0,0.0,-1.0
100,54.0,0.0,79.0,4.0,54.0,0.0,25.0,24.0,0.0,-1.0
101,37.0,0.0,77.0,0.0,-22.0,2.0,40.0,101.0,60.0,-1.0
102,41.0,0.0,83.0,2.0,42.0,15.0,42.0,41.0,0.0,-1.0
103,37.0,0.0,78.0,0.0,10.0,11.0,41.0,68.0,26.0,-1.0
104,37.0,-3.0,81.0,0.0,38.0,24.0,44.0,42.0,0.0,-1.0
105,50.0,2.0,83.0,0.0,50.0,0.0,33.0,34.0,2.0,-1.0
106,42.0,5.0,96.0,0.0,42.0,0.0,54.0,55.0,0.0,-1.0
107,37.0,0.0,90.0,0.0,34.0,-5.0,53.0,57.0,4.0,-1.0
108,45.0,-1.0,77.0,0.0,44.0,-13.0,32.0,34.0,2.0,-1.0
109,44.0,0.0,83.0,0.0,44.0,7.0,39.0,39.0,0.0,-1.0
110,37.0,0.0,76.0,0.0,18.0,27.0,39.0,58.0,18.0,-1.0
111,48.0,0.0,89.0,0.0,46.0,-2.0,41.0,42.0,2.0,-1.0
112,42.0,0.0,86.0,-6.0,42.0,0.0,45.0,45.0,0.0,-1.0
113,37.0,0.0,77.0,2.0,36.0,-1.0,39.0,41.0,2.0,-1.0
114,39.0,2.0,79.0,0.0,38.0,0.0,41.0,41.0,0.0,-1.0
115,47.0,0.0,84.0,1.0,46.0,0.0,38.0,38.0,0.0,-1.0
116,55.0,0.0,81.0,-3.0,54.0,0.0,26.0,26.0,0.0,-1.0
117,39.0,4.0,77.0,0.0,38.0,0.0,37.0,38.0,0.0,-1.0
118,38.0,-4.0,83.0,0.0,38.0,0.0,45.0,44.0,0.0,-1.0
119,37.0,0.0,79.0,0.0,2.0,3.0,42.0,76.0,34.0,-1.0
120,47.0,3.0,81.0,0.0,46.0,0.0,35.0,35.0,0.0,-1.0
121,53.0,-4.0,77.0,0.0,54.0,0.0,25.0,23.0,0.0,-1.0
122,51.0,-2.0,90.0,0.0,50.0,-17.0,39.0,41.0,2.0,-1.0
123,37.0,0.0,104.0,-6.0,18.0,0.0,67.0,86.0,20.0,-1.0
124,37.0,0.0,78.0,0.0,12.0,1.0,42.0,65.0,24.0,-1.0
