,0,1,2,3,4,5,6,7,8,labels
0,37.0,0.0,77.0,4.0,-10.0,0.0,41.0,88.0,46.0,-1.0
1,37.0,0.0,106.0,0.0,36.0,13.0,68.0,69.0,2.0,-1.0
2,37.0,0.0,75.0,-1.0,24.0,0.0,38.0,52.0,14.0,-1.0
3,37.0,0.0,76.0,0.0,26.0,-8.0,39.0,50.0,10.0,-1.0
4,57.0,-2.0,106.0,0.0,56.0,0.0,50.0,49.0,0.0,-1.0
5,54.0,0.0,88.0,-7.0,54.0,0.0,35.0,34.0,0.0,-1.0
6,40.0,-4.0,77.0,0.0,38.0,0.0,38.0,39.0,2.0,-1.0
7,45.0,0.0,74.0,6.0,44.0,0.0,29.0,30.0,2.0,-1.0
8,55.0,0.0,86.0,0.0,56.0,26.0,31.0,30.0,0.0,-1.0
9,37.0,0.0,93.0,0.0,10.0,1.0,55.0,82.0,28.0,-1.0
10,45.0,0.0,86.0,3.0,44.0,-17.0,41.0,42.0,2.0,-1.0
11,37.0,2.0,77.0,0.0,36.0,19.0,39.0,41.0,2.0,-1.0
12,41.0,-1.0,97.0,-5.0,38.0,-10.0,56.0,58.0,2.0,-1.0
13,46.0,1.0,85.0,-7.0,46.0,0.0,39.0,39.0,0.0,-1.0
14,37.0,0.0,83.0,1.0,-2.0,0.0,46.0,85.0,40.0,-1.0
15,37.0,0.0,82.0,-3.0,36.0,0.0,45.0,46.0,0.0,-1.0
16,37.0,0.0,79.0,0.0,2.0,2.0,42.0,76.0,34.0,-1.0
17,45.0,0.0,82.0,7.0,44.0,0.0,37.0,38.0,2.0,-1.0
18,55.0,0.0,81.0,0.0,54.0,-8.0,25.0,26.0,2.0,-1.0
19,51.0,1.0,83.0,0.0,50.0,-22.0,31.0,33.0,2.0,-1.0
20,49.0,1.0,87.0,0.0,50.0,27.0,38.0,38.0,0.0,-1.0
21,45.0,0.0,77.0,0.0,44.0,-16.0,31.0,33.0,2.0,-1.0
22,55.0,-2.0,86.0,0.0,54.0,-4.0,31.0,32.0,2.0,-1.0
23,45.0,1.0,76.0,5.0,44.0,0.0,32.0,32.0,0.0,-1.0
24,44.0,0.0,83.0,0.0,42.0,-22.0,39.0,41.0,2.0,-1.0
25,46.0,2.0,81.0,0.0,46.0,7.0,35.0,35.0,0.0,-1.0
26,49.0,-1.0,81.0,0.0,46.0,-30.0,32.0,34.0,2.0,-1.0
27,37.0,0.0,106.0,5.0,30.0,0.0,69.0,75.0,6.0,-1.0
28,49.0,0.0,84.0,-2.0,50.0,-12.0,35.0,35.0,0.0,-1.0
29,53.0,2.0,84.0,0.0,54.0,0.0,31.0,30.0,0.0,-1.0
30,54.0,-2.0,77.0,-4.0,54.0,0.0,24.0,23.0,0.0,-1.0
31,43.0,0.0,76.0,0.0,44.0,31.0,32.0,32.0,0.0,-1.0
32,47.0,4.0,79.0,0.0,46.0,0.0,32.0,33.0,0.0,-1.0
33,61.0,-1.0,111.0,-3.0,60.0,0.0,50.0,51.0,2.0,-1.0
34,37.0,3.0,79.0,0.0,20.0,26.0,41.0,58.0,16.0,-1.0
35,49.0,0.0,87.0,0.0,46.0,-8.0,38.0,41.0,2.0,-1.0
36,39.0,-5.0,75.0,0.0,38.0,0.0,35.0,36.0,0.0,-1.0
37,41.0,1.0,79.0,0.0,42.0,5.0,38.0,37.0,0.0,-1.0
38,51.0,0.0,86.0,0.0,52.0,12.0,35.0,35.0,0.0,-1.0
39,41.0,0.0,76.0,-1.0,38.0,-12.0,35.0,37.0,2.0,-1.0
40,49.0,4.0,81.0,0.0,50.0,11.0,32.0,32.0,0.0,-1.0
41,43.0,0.0,89.0,0.0,42.0,-12.0,46.0,48.0,2.0,-1.0
42,49.0,0.0,87.0,0.0,50.0,8.0,38.0,38.0,0.0,-1.0
43,49.0,0.0,107.0,0.0,50.0,2.0,58.0,58.0,0.0,-1.0
44,37.0,0.0,81.0,5.0,24.0,0.0,44.0,57.0,14.0,-1.0
45,51.0,0.0,86.0,0.0,52.0,11.0,35.0,34.0,0.0,-1.0
46,44.0,0.0,85.0,2.0,44.0,0.0,41.0,41.0,0.0,-1.0
47,37.0,0.0,79.0,0.0,6.0,2.0,42.0,74.0,32.0,-1.0
48,41.0,2.0,77.0,0.0,42.0,3.0,36.0,36.0,0.0,-1.0
49,37.0,0.0,80.0,1.0,16.0,11.0,43.0,65.0,22.0,-1.0
50,43.0,-3.0,99.0,0.0,42.0,0.0,56.0,58.0,2.0,-1.0
51,57.0,0.0,81.0,3.0,56.0,0.0,24.0,24.0,0.0,-1.0
52,48.0,-1.0,83.0,0.0,46.0,-3.0,35.0,37.0,2.0,-1.0
53,37.0,0.0,78.0,-2.0,20.0,0.0,42.0,57.0,16.0,-1.0
54,40.0,1.0,81.0,4.0,38.0,0.0,41.0,42.0,2.0,-1.0
55,37.0,0.0,84.0,8.0,26.0,30.0,47.0,58.0,12.0,-1.0
56,37.0,0.0,80.0,4.0,30.0,0.0,43.0,49.0,6.0,-1.0
57,49.0,2.0,79.0,0.0,50.0,0.0,30.0,30.0,0.0,-1.0
58,44.0,0.0,82.0,0.0,44.0,18.0,38.0,38.0,0.0,-1.0
59,42.0,5.0,77.0,0.0,42.0,0.0,35.0,35.0,0.0,-1.0
60,50.0,5.0,107.0,1.0,50.0,0.0,57.0,58.0,0.0,-1.0
61,43.0,0.0,81.0,3.0,42.0,-5.0,38.0,40.0,2.0,-1.0
62,45.0,0.0,77.0,0.0,46.0,24.0,31.0,30.0,0.0,-1.0
63,37.0,0.0,106.0,-3.0,30.0,15.0,69.0,75.0,6.0,-1.0
64,51.0,0.0,87.0,0.0,52.0,1.0,36.0,35.0,0.0,-1.0
65,57.0,0.0,88.0,5.0,56.0,0.0,31.0,31.0,0.0,-1.0
66,37.0,0.0,80.0,0.0,16.0,-2.0,43.0,65.0,22.0,-1.0
67,51.0,4.0,84.0,0.0,50.0,0.0,34.0,35.0,2.0,-1.0
68,41.0,0.0,89.0,0.0,38.0,-23.0,48.0,50.0,2.0,-1.0
69,51.0,4.0,82.0,0.0,50.0,-20.0,31.0,33.0,2.0,-1.0
70,45.0,3.0,81.0,0.0,44.0,-8.0,36.0,37.0,2.0,-1.0
71,57.0,-3.0,80.0,-1.0,56.0,0.0,23.0,23.0,0.0,-1.0
72,56.0,0.0,79.0,0.0,54.0,-30.0,23.0,24.0,2.0,-1.0
73,41.0,0.0,79.0,-2.0,38.0,-13.0,38.0,40.0,2.0,-1.0
74,51.0,5.0,86.0,0.0,50.0,0.0,35.0,37.0,2.0,-1.0
75,37.0,0.0,76.0,0.0,28.0,12.0,40.0,48.0,8.0,-1.0
76,37.0,0.0,79.0,0.0,16.0,-16.0,42.0,64.0,22.0,-1.0
77,59.0,0.0,86.0,-4.0,56.0,-7.0,28.0,30.0,2.0,-1.0
78,52.0,0.0,86.0,0.0,52.0,-4.0,33.0,34.0,0.0,-1.0
79,37.0,0.0,79.0,0.0,-2.0,-29.0,42.0,82.0,40.0,-1.0
80,37.0,0.0,77.0,1.0,34.0,0.0,41.0,44.0,2.0,-1.0
81,37.0,0.0,80.0,0.0,34.0,2.0,43.0,46.0,4.0,-1.0
82,48.0,2.0,86.0,0.0,46.0,0.0,39.0,40.0,2.0,-1.0
83,49.0,1.0,82.0,0.0,46.0,-1.0,33.0,35.0,2.0,-1.0
84,37.0,3.0,83.0,0.0,34.0,0.0,47.0,50.0,2.0,-1.0
85,45.0,0.0,86.0,0.0,46.0,22.0,40.0,39.0,0.0,-1.0
86,42.0,0.0,75.0,-2.0,42.0,-3.0,33.0,34.0,0.0,-1.0
87,37.0,-26.0,106.0,0.0,30.0,0.0,69.0,75.0,6.0,-1.0
88,56.0,0.0,92.0,0.0,56.0,2.0,36.0,35.0,0.0,-1.0
89,55.0,-4.0,83.0,0.0,54.0,0.0,29.0,29.0,0.0,-1.0
90,44.0,1.0,86.0,0.0,44.0,12.0,42.0,42.0,0.0,-1.0
91,37.0,0.0,75.0,0.0,30.0,-18.0,38.0,44.0,6.0,-1.0
92,45.0,0.0,87.0,1.0,46.0,28.0,42.0,41.0,0.0,-1.0
93,49.0,-1.0,86.0,0.0,50.0,5.0,37.0,37.0,0.0,-1.0
94,54.0,0.0,81.0,-2.0,54.0,-2.0,27.0,27.0,0.0,-1.0
95,37.0,0.0,76.0,0.0,28.0,-1.0,39.0,47.0,8.0,-1.0
96,51.0,-3.0,86.0,0.0,50.0,-17.0,35.0,37.0,2.0,-1.0
97,55.0,0.0,79.0,0.0,56.0,31.0,23.0,22.0,0.0,-1.0
98,45.0,0.0,76.0,0.0,44.0,-20.0,31.0,32.0,2.0,-1.0
99,41.0,0.0,83.0,0.0,38.0,-25.0,41.0,44.0,2.0,-1.0
100,37.0,0.0,83.0,0.0,30.0,-20.0,47.0,52.0,6.0,-1.0
101,37.0,0.0,76.0,0.0,28.0,12.0,39.0,47.0,8.0,-1.0
102,50.0,3.0,106.0,0.0,50.0,0.0,57.0,57.0,0.0,-1.0
103,41.0,0.0,81.0,-5.0,42.0,12.0,40.0,39.0,0.0,-1.0
