,0,1,2,3,4,5,6,7,8,labels
0,41.0,0.0,76.0,0.0,38.0,-27.0,35.0,37.0,2.0,-1.0
1,45.0,4.0,82.0,0.0,44.0,0.0,37.0,38.0,0.0,-1.0
2,56.0,0.0,107.0,0.0,56.0,19.0,51.0,50.0,0.0,-1.0
3,45.0,0.0,77.0,0.0,46.0,28.0,32.0,31.0,0.0,-1.0
4,45.0,0.0,84.0,0.0,44.0,-2.0,40.0,41.0,2.0,-1.0
5,37.0,0.0,104.0,0.0,24.0,4.0,67.0,80.0,14.0,-1.0
6,51.0,0.0,84.0,0.0,50.0,-7.0,33.0,35.0,2.0,-1.0
7,53.0,0.0,84.0,0.0,52.0,-1.0,31.0,32.0,2.0,-1.0
8,59.0,-5.0,108.0,0.0,60.0,6.0,49.0,49.0,0.0,-1.0
9,37.0,2.0,100.0,0.0,34.0,0.0,64.0,67.0,4.0,-1.0
10,46.0,0.0,88.0,2.0,44.0,-27.0,43.0,44.0,2.0,-1.0
11,37.0,0.0,92.0,0.0,18.0,0.0,55.0,74.0,20.0,-1.0
12,37.0,0.0,78.0,0.0,10.0,-10.0,41.0,68.0,26.0,-1.0
13,45.0,2.0,77.0,0.0,44.0,0.0,32.0,34.0,2.0,-1.0
14,37.0,-1.0,79.0,7.0,16.0,0.0,42.0,63.0,22.0,-1.0
15,47.0,1.0,95.0,2.0,46.0,0.0,48.0,49.0,0.0,-1.0
16,45.0,0.0,76.0,0.0,44.0,-11.0,30.0,32.0,2.0,-1.0
17,37.0,0.0,76.0,0.0,34.0,28.0,39.0,42.0,4.0,-1.0
18,51.0,0.0,79.0,0.0,52.0,29.0,28.0,27.0,0.0,-1.0
19,37.0,0.0,76.0,0.0,34.0,16.0,39.0,42.0,2.0,-1.0
20,41.0,0.0,82.0,0.0,38.0,-10.0,41.0,43.0,2.0,-1.0
21,37.0,0.0,77.0,-4.0,34.0,-6.0,40.0,43.0,2.0,-1.0
22,37.0,0.0,77.0,0.0,-22.0,13.0,41.0,101.0,60.0,-1.0
23,43.0,-1.0,79.0,0.0,44.0,21.0,35.0,35.0,0.0,-1.0
24,37.0,0.0,77.0,-5.0,-10.0,3.0,40.0,87.0,46.0,-1.0
25,39.0,1.0,79.0,0.0,38.0,0.0,41.0,41.0,0.0,-1.0
26,41.0,2.0,97.0,0.0,42.0,10.0,55.0,55.0,0.0,-1.0
27,37.0,0.0,79.0,-7.0,6.0,0.0,42.0,74.0,32.0,-1.0
28,37.0,0.0,82.0,4.0,26.0,-5.0,45.0,56.0,10.0,-1.0
29,49.0,1.0,88.0,-1.0,46.0,-4.0,40.0,42.0,2.0,-1.0
30,48.0,0.0,78.0,6.0,46.0,0.0,30.0,32.0,2.0,-1.0
31,37.0,0.0,80.0,0.0,10.0,-7.0,43.0,70.0,26.0,-1.0
32,51.0,1.0,86.0,0.0,50.0,-8.0,35.0,37.0,2.0,-1.0
33,37.0,0.0,75.0,0.0,26.0,18.0,38.0,49.0,12.0,-1.0
34,42.0,0.0,79.0,-2.0,42.0,0.0,36.0,37.0,2.0,-1.0
35,37.0,2.0,104.0,0.0,24.0,9.0,66.0,80.0,14.0,-1.0
36,53.0,2.0,86.0,0.0,54.0,22.0,33.0,32.0,0.0,-1.0
