,0,1,2,3,4,5,6,7,8,labels
0,46.0,0.0,81.0,-6.0,46.0,3.0,35.0,34.0,0.0,-1.0
1,58.0,1.0,81.0,-1.0,56.0,0.0,24.0,24.0,0.0,-1.0
2,37.0,0.0,105.0,-6.0,18.0,0.0,68.0,87.0,18.0,-1.0
3,44.0,0.0,79.0,0.0,42.0,-19.0,35.0,37.0,2.0,-1.0
4,47.0,-5.0,100.0,0.0,46.0,0.0,54.0,54.0,0.0,-1.0
5,51.0,0.0,81.0,0.0,52.0,7.0,30.0,30.0,0.0,-1.0
6,45.0,0.0,86.0,0.0,44.0,-20.0,40.0,42.0,2.0,-1.0
7,46.0,4.0,81.0,0.0,46.0,3.0,35.0,35.0,0.0,-1.0
8,55.0,-2.0,86.0,0.0,54.0,-3.0,31.0,32.0,2.0,-1.0
9,52.0,1.0,79.0,3.0,52.0,0.0,27.0,27.0,0.0,-1.0
10,37.0,0.0,104.0,4.0,24.0,-8.0,67.0,81.0,14.0,-1.0
11,37.0,0.0,80.0,-5.0,38.0,18.0,43.0,41.0,0.0,-1.0
12,37.0,0.0,77.0,-2.0,36.0,0.0,40.0,41.0,0.0,-1.0
13,46.0,0.0,80.0,-1.0,46.0,6.0,34.0,34.0,0.0,-1.0
14,37.0,0.0,76.0,0.0,26.0,-10.0,39.0,50.0,10.0,-1.0
15,37.0,0.0,90.0,-3.0,24.0,-7.0,52.0,66.0,14.0,-1.0
16,51.0,0.0,87.0,2.0,52.0,26.0,36.0,35.0,0.0,-1.0
17,47.0,0.0,81.0,2.0,46.0,0.0,33.0,34.0,0.0,-1.0
18,42.0,3.0,79.0,4.0,42.0,0.0,37.0,38.0,0.0,-1.0
19,52.0,-2.0,85.0,0.0,52.0,0.0,33.0,33.0,0.0,-1.0
20,37.0,0.0,84.0,7.0,26.0,0.0,48.0,59.0,12.0,-1.0
21,37.0,0.0,94.0,0.0,16.0,27.0,57.0,79.0,22.0,-1.0
22,37.0,0.0,76.0,3.0,34.0,0.0,39.0,42.0,2.0,-1.0
23,37.0,1.0,97.0,0.0,34.0,1.0,60.0,64.0,4.0,-1.0
24,53.0,1.0,78.0,0.0,52.0,-7.0,25.0,26.0,2.0,-1.0
25,41.0,-2.0,78.0,0.0,42.0,0.0,37.0,37.0,0.0,-1.0
26,56.0,-4.0,81.0,3.0,54.0,-20.0,25.0,26.0,2.0,-1.0
27,45.0,0.0,80.0,0.0,46.0,31.0,35.0,34.0,0.0,-1.0
28,49.0,0.0,107.0,0.0,50.0,12.0,58.0,58.0,0.0,-1.0
29,37.0,0.0,106.0,6.0,36.0,0.0,69.0,70.0,2.0,-1.0
30,41.0,-2.0,76.0,-1.0,42.0,0.0,35.0,35.0,0.0,-1.0
31,46.0,5.0,76.0,3.0,46.0,0.0,30.0,30.0,0.0,-1.0
32,46.0,1.0,77.0,-3.0,46.0,0.0,31.0,30.0,0.0,-1.0
33,46.0,0.0,84.0,0.0,44.0,-18.0,38.0,40.0,2.0,-1.0
34,41.0,0.0,77.0,0.0,42.0,2.0,36.0,36.0,0.0,-1.0
35,45.0,0.0,88.0,0.0,44.0,-2.0,42.0,44.0,2.0,-1.0
36,44.0,0.0,90.0,-6.0,44.0,0.0,46.0,46.0,0.0,-1.0
37,39.0,1.0,79.0,4.0,38.0,0.0,39.0,40.0,0.0,-1.0
38,56.0,3.0,83.0,0.0,54.0,-15.0,27.0,28.0,2.0,-1.0
