,0,1,2,3,4,5,6,7,8,labels
0,52.0,5.0,86.0,0.0,52.0,0.0,34.0,35.0,0.0,-1.0
1,42.0,0.0,84.0,0.0,42.0,-1.0,42.0,43.0,2.0,-1.0
2,45.0,4.0,79.0,-1.0,44.0,0.0,35.0,35.0,0.0,-1.0
3,37.0,0.0,83.0,0.0,16.0,-28.0,47.0,68.0,22.0,-1.0
4,37.0,4.0,80.0,0.0,30.0,-6.0,43.0,49.0,6.0,-1.0
5,37.0,-1.0,92.0,0.0,6.0,-3.0,55.0,86.0,32.0,-1.0
6,37.0,0.0,74.0,0.0,34.0,8.0,37.0,41.0,4.0,-1.0
7,66.0,1.0,112.0,-4.0,68.0,6.0,46.0,45.0,0.0,-1.0
8,45.0,-3.0,90.0,0.0,44.0,0.0,45.0,46.0,0.0,-1.0
9,44.0,-1.0,77.0,0.0,42.0,-23.0,34.0,36.0,2.0,-1.0
10,37.0,0.0,77.0,-4.0,34.0,0.0,40.0,43.0,2.0,-1.0
11,37.0,0.0,76.0,0.0,24.0,17.0,39.0,52.0,14.0,-1.0
12,45.0,1.0,108.0,0.0,44.0,-9.0,62.0,64.0,2.0,-1.0
13,39.0,0.0,107.0,-3.0,38.0,0.0,68.0,68.0,0.0,-1.0
14,39.0,-3.0,79.0,1.0,38.0,0.0,40.0,40.0,0.0,-1.0
15,51.0,0.0,84.0,0.0,50.0,-9.0,33.0,35.0,2.0,-1.0
16,46.0,0.0,85.0,0.0,46.0,4.0,39.0,39.0,0.0,-1.0
17,37.0,16.0,77.0,-5.0,-22.0,6.0,41.0,101.0,60.0,-1.0
18,38.0,3.0,79.0,0.0,36.0,-7.0,41.0,43.0,2.0,-1.0
19,37.0,3.0,80.0,0.0,20.0,31.0,43.0,59.0,16.0,-1.0
20,45.0,4.0,86.0,0.0,44.0,0.0,41.0,42.0,0.0,-1.0
21,51.0,0.0,88.0,0.0,50.0,-22.0,36.0,39.0,2.0,-1.0
22,37.0,0.0,81.0,0.0,38.0,17.0,44.0,43.0,0.0,-1.0
23,41.0,1.0,97.0,0.0,38.0,-4.0,56.0,58.0,2.0,-1.0
24,44.0,-2.0,86.0,0.0,44.0,0.0,43.0,42.0,0.0,-1.0
25,43.0,0.0,77.0,-1.0,42.0,-2.0,34.0,36.0,2.0,-1.0
26,46.0,3.0,86.0,-2.0,46.0,6.0,41.0,40.0,0.0,-1.0
27,45.0,-2.0,87.0,0.0,44.0,-18.0,42.0,43.0,2.0,-1.0
28,62.0,0.0,109.0,2.0,60.0,0.0,48.0,50.0,2.0,-1.0
29,56.0,-5.0,86.0,0.0,56.0,0.0,31.0,30.0,0.0,-1.0
30,37.0,0.0,79.0,0.0,26.0,-3.0,42.0,53.0,10.0,-1.0
