,0,1,2,3,4,5,6,7,8,labels
0,52.0,2.0,84.0,-1.0,52.0,-1.0,31.0,32.0,0.0,-1.0
1,45.0,0.0,88.0,0.0,44.0,-18.0,42.0,44.0,2.0,-1.0
2,40.0,0.0,110.0,5.0,38.0,0.0,70.0,71.0,2.0,-1.0
3,43.0,0.0,81.0,0.0,42.0,-10.0,38.0,40.0,2.0,-1.0
4,52.0,0.0,103.0,2.0,54.0,29.0,51.0,49.0,0.0,-1.0
5,49.0,4.0,87.0,0.0,50.0,1.0,38.0,38.0,0.0,-1.0
6,37.0,0.0,81.0,3.0,20.0,0.0,44.0,60.0,16.0,-1.0
7,55.0,-1.0,82.0,8.0,54.0,-3.0,26.0,28.0,2.0,-1.0
8,46.0,0.0,108.0,-4.0,46.0,3.0,62.0,61.0,0.0,-1.0
9,49.0,5.0,86.0,0.0,46.0,-13.0,38.0,40.0,2.0,-1.0
10,43.0,0.0,76.0,0.0,44.0,15.0,33.0,32.0,0.0,-1.0
11,37.0,0.0,77.0,-3.0,16.0,-8.0,41.0,62.0,22.0,-1.0
12,37.0,0.0,76.0,0.0,36.0,17.0,39.0,39.0,0.0,-1.0
13,39.0,-4.0,97.0,0.0,38.0,0.0,58.0,59.0,0.0,-1.0
14,39.0,4.0,78.0,8.0,38.0,0.0,39.0,39.0,0.0,-1.0
15,56.0,0.0,79.0,0.0,56.0,11.0,24.0,23.0,0.0,-1.0
16,37.0,-1.0,77.0,0.0,28.0,0.0,40.0,48.0,8.0,-1.0
17,56.0,-1.0,84.0,0.0,54.0,-30.0,28.0,30.0,2.0,-1.0
18,42.0,-3.0,83.0,0.0,42.0,0.0,42.0,42.0,0.0,-1.0
19,42.0,0.0,87.0,-2.0,42.0,0.0,45.0,46.0,2.0,-1.0
20,37.0,0.0,106.0,0.0,36.0,6.0,69.0,69.0,0.0,-1.0
21,50.0,-4.0,86.0,-1.0,50.0,0.0,36.0,37.0,0.0,-1.0
22,39.0,3.0,93.0,1.0,36.0,31.0,54.0,57.0,2.0,-1.0
23,37.0,0.0,95.0,2.0,8.0,-6.0,58.0,87.0,30.0,-1.0
24,42.0,0.0,81.0,0.0,42.0,34.0,39.0,40.0,0.0,-1.0
25,37.0,0.0,76.0,0.0,28.0,29.0,39.0,48.0,8.0,-1.0
26,53.0,0.0,86.0,1.0,54.0,8.0,33.0,32.0,0.0,-1.0
27,49.0,0.0,82.0,0.0,50.0,19.0,33.0,33.0,0.0,-1.0
28,44.0,0.0,92.0,-1.0,44.0,0.0,47.0,48.0,0.0,-1.0
29,37.0,5.0,77.0,0.0,34.0,0.0,39.0,43.0,4.0,-1.0
30,51.0,-2.0,84.0,3.0,52.0,1.0,33.0,32.0,0.0,-1.0
31,55.0,0.0,86.0,0.0,54.0,-12.0,30.0,32.0,2.0,-1.0
32,37.0,0.0,77.0,0.0,2.0,-20.0,40.0,74.0,34.0,-1.0
33,51.0,1.0,107.0,0.0,50.0,0.0,56.0,58.0,2.0,-1.0
34,53.0,-4.0,79.0,0.0,54.0,0.0,25.0,24.0,0.0,-1.0
35,48.0,0.0,83.0,-3.0,46.0,-5.0,35.0,37.0,2.0,-1.0
36,56.0,-5.0,90.0,2.0,56.0,0.0,34.0,33.0,0.0,-1.0
37,53.0,5.0,80.0,0.0,54.0,23.0,27.0,26.0,0.0,-1.0
38,56.0,0.0,97.0,5.0,54.0,0.0,41.0,42.0,2.0,-1.0
39,47.0,0.0,78.0,0.0,46.0,0.0,31.0,32.0,0.0,-1.0
40,37.0,-3.0,76.0,0.0,28.0,0.0,40.0,48.0,8.0,-1.0
41,37.0,0.0,79.0,-6.0,10.0,0.0,42.0,69.0,26.0,-1.0
42,37.0,0.0,76.0,0.0,34.0,-12.0,38.0,42.0,4.0,-1.0
43,37.0,-4.0,90.0,0.0,28.0,0.0,53.0,62.0,8.0,-1.0
