,0,1,2,3,4,5,6,7,8,labels
0,105.0,3.0,106.0,1.0,72.0,31.0,1.0,33.0,32.0,-1.0
1,101.0,-5.0,102.0,0.0,70.0,-7.0,1.0,33.0,32.0,-1.0
2,105.0,0.0,106.0,-2.0,70.0,-1.0,1.0,36.0,36.0,-1.0
3,84.0,3.0,88.0,0.0,-2.0,0.0,3.0,90.0,88.0,-1.0
4,82.0,0.0,86.0,0.0,-40.0,5.0,4.0,128.0,124.0,-1.0
5,105.0,5.0,106.0,-7.0,70.0,0.0,1.0,36.0,36.0,-1.0
6,102.0,0.0,103.0,0.0,70.0,-27.0,1.0,33.0,32.0,-1.0
7,79.0,0.0,84.0,0.0,-10.0,32.0,4.0,94.0,90.0,-1.0
8,78.0,0.0,83.0,6.0,-46.0,0.0,4.0,129.0,124.0,-1.0
9,81.0,0.0,86.0,0.0,-40.0,1.0,4.0,127.0,122.0,-1.0
10,82.0,0.0,86.0,2.0,-10.0,0.0,4.0,96.0,92.0,-1.0
11,82.0,0.0,86.0,0.0,-2.0,18.0,3.0,88.0,84.0,-1.0
12,77.0,2.0,82.0,5.0,-42.0,-18.0,5.0,126.0,122.0,-1.0
13,83.0,0.0,86.0,0.0,-6.0,-12.0,3.0,94.0,90.0,-1.0
14,81.0,3.0,84.0,0.0,-42.0,0.0,3.0,128.0,124.0,-1.0
15,81.0,0.0,84.0,7.0,-14.0,0.0,4.0,100.0,96.0,-1.0
16,81.0,-4.0,86.0,-4.0,-40.0,0.0,4.0,127.0,122.0,-1.0
17,80.0,0.0,84.0,8.0,-20.0,0.0,4.0,105.0,100.0,-1.0
18,81.0,0.0,84.0,0.0,-18.0,12.0,4.0,103.0,98.0,-1.0
19,105.0,3.0,107.0,9.0,70.0,0.0,1.0,37.0,36.0,-1.0
20,84.0,-11.0,89.0,0.0,8.0,0.0,5.0,81.0,76.0,-1.0
21,81.0,0.0,84.0,0.0,-18.0,17.0,4.0,103.0,98.0,-1.0
22,105.0,-3.0,107.0,0.0,70.0,0.0,1.0,37.0,36.0,-1.0
23,85.0,-1.0,89.0,0.0,2.0,-10.0,4.0,86.0,82.0,-1.0
24,103.0,2.0,104.0,4.0,70.0,0.0,1.0,35.0,34.0,-1.0
